ComplexID,Subunits_UniProt_IDs
HuMAP2_00271,"Q8N6S4,O43597,Q9BRK0,P56539,O94919"
HuMAP2_00272,"Q9NVM6,Q0VDF9,Q99543,O60869,Q8NBJ7,Q9BY44,Q86UK7"
HuMAP2_00273,"O95169,O75438,P56181,P03905,P51970,O75380,P03915"
HuMAP2_00274,"Q9UI36,Q96NX9"
HuMAP2_00275,"Q9Y3B9,O75683,Q9Y221,Q15050,Q8TDN6,Q99848,O60832,O00567,Q9BRT6,Q9GZR7,Q9H7B2"
HuMAP2_00276,"P36551,Q16658,P14618,Q9Y2V2"
HuMAP2_00277,"Q9HBZ2,Q14190,P81133"
HuMAP2_00278,"P27797,P30101,P05111,Q96S16"
HuMAP2_00279,"Q9NW61,Q6ICB4,P32019,Q8N4B1,Q01968,Q9H257"
HuMAP2_00280,"Q86YB8,Q96HE7"
HuMAP2_00281,"Q6UWI4,Q9H7Z7"
HuMAP2_00282,"O15165,Q8IYW5"
HuMAP2_00283,"Q16611,Q07820,Q07812,Q9HB09,Q96PG8,Q13794"
HuMAP2_00284,"Q9BQE3,Q9BUF5"
HuMAP2_00285,"P34896,P42785,P04181"
HuMAP2_00286,"Q00013,P35749,P57060"
HuMAP2_00287,"Q9Y394,Q9Y6I9,Q9Y4P3,Q13370,Q16850,Q9BSJ8,Q4KMQ2,Q9HCU5"
HuMAP2_00288,"Q9UL18,Q9UKV8,Q9H9G7"
HuMAP2_00289,"O95190,Q96A70"
HuMAP2_00290,"Q96C28,Q8N2E6"
HuMAP2_00291,"Q8IXI1,P0CG48"
HuMAP2_00292,"Q9BPU6,Q9BVM4,Q12860,O00762,Q14195,Q16555,Q9H2H8,Q13867,Q01581,Q14194,O14531"
HuMAP2_00293,"Q9H2A9,Q8NCR0"
HuMAP2_00294,"Q9C086,Q9Y230,Q53TQ3,Q9Y5K5,Q9ULG1,Q6PI98,P0C1Z6,Q6P4R8,Q6ICG8,Q9BVM2,Q9H9F9,Q9H981,P25490,Q8NBZ0"
HuMAP2_00295,"Q96IJ6,Q9H4A6"
HuMAP2_00296,"Q9ULW2,O60447"
HuMAP2_00297,"Q96K19,O75477,O94905,Q9NWM8,Q7Z5B4"
HuMAP2_00298,"Q96HR9,P31785"
HuMAP2_00299,"P50616,Q9UIV1,Q92600,O15063,P60321,Q96LI5,Q9H9A5,Q9BXU3,Q9NZN8,O75175,Q9UKZ1,Q14106,A5YKK6,Q14201,Q9UFF9,P09237,Q9HC44,Q9ULM6,Q9C0C2,Q9UPR3,Q8N443,Q5W0B1"
HuMAP2_00300,"Q5JTH9,Q92522,O76021"
HuMAP2_00301,"Q8WVM7,Q9UQE7,Q9NTI5,Q8N3U4,O75531,O60216,Q29RF7,Q14683,Q96FF9,Q8NDV3"
HuMAP2_00302,"Q9Y6Q1,Q8WXH0"
HuMAP2_00303,"Q16875,O60825,Q16877"
HuMAP2_00304,"P61011,P09132"
HuMAP2_00305,"Q02252,P05091,P23368,P12955"
HuMAP2_00306,"Q9BQ95,P03905,O43674,O95298,O43736,Q5T2R2,Q9Y375,Q8WUH6,Q9H845,Q8IUX1,Q9GZY4,Q9NPL8"
HuMAP2_00307,"Q9BQP7,Q8WX93,O14732,Q9HAV7,Q9H8W5"
HuMAP2_00308,"Q7Z3J3,O60496"
HuMAP2_00309,"Q9NPI6,Q96F86"
HuMAP2_00310,"Q96T37,Q69YN4,Q8NDT2,Q9HCE5,Q75N03,Q8N7E2,Q5T200,Q15007,Q86U44"
HuMAP2_00311,"Q53H80,P49720,Q9H9L7,Q9P0P0"
HuMAP2_00312,"Q9HC97,O15305,Q01524,Q6S8J3,Q92871"
HuMAP2_00313,"O15381,Q5TCY1"
HuMAP2_00314,"Q8IYS8,Q96IK1"
HuMAP2_00315,"P18887,Q14527,Q7Z2E3,Q92934,P20585,P06746,P0C0S8,Q9UGN5,Q8IW19,P49916,Q96T60,Q86WJ1,Q9NTX7"
HuMAP2_00316,"Q96AY4,O15460"
HuMAP2_00317,"Q9BVM4,Q9NQC7,Q9NYA1,O00762,P16152,Q7Z4W1,Q9H2H8"
HuMAP2_00318,"Q9BRD0,Q92917,O60231"
HuMAP2_00319,"Q99797,Q9NRR8"
HuMAP2_00320,"P04637,O15151,Q8IWT3"
HuMAP2_00321,",O60885,,Q15059,Q86YD7"
HuMAP2_00322,"Q9BX84,Q8IZQ1"
HuMAP2_00323,"Q9BTA9,Q5VTR2,O75150,Q9UHA7"
HuMAP2_00324,"O15116,O95340,Q9NNW5,Q16543,Q9UET6,O00459"
HuMAP2_00325,"O15381,P22492,O00541,Q9GZL7,Q14137,Q6DKI1"
HuMAP2_00326,"O60508,Q9ULR0,Q9BZJ0,Q9HCS7,O95926,Q9P013,Q9UNP9,Q8WUD4,Q13573,O60306,Q96NB3"
HuMAP2_00327,"Q9P2S5,Q8N4P3"
HuMAP2_00328,"Q9UPN4,Q2KHM9,Q96NB1,Q1MSJ5,Q9Y2D8,O75665,Q8WXW3,Q96M89"
HuMAP2_00329,"Q7Z6K3,P53611"
HuMAP2_00330,"P61599,Q2PZI1,Q13114,Q86XR8,P28908"
HuMAP2_00331,"Q99679,Q969S0,Q7Z2K6"
HuMAP2_00332,"Q9H2U2,P29218,Q8NHP8,O14737,P46199"
HuMAP2_00333,"Q68CZ1,P51957,O43924,Q92834,O75161,Q96KN7,O15259,Q5VSY0"
HuMAP2_00334,"Q6ZW49,Q96F63,Q6PID6"
HuMAP2_00335,"Q9UGM6,Q86TI2,P42224,P52630,Q9BU19,Q00978"
HuMAP2_00336,"Q7Z7F0,Q9NQZ5"
HuMAP2_00337,"Q9HCI7,Q68DK7,Q9H7Z6,Q9P2N6,Q8N5Y2,"
HuMAP2_00338,"Q96EY9,Q7Z6V5"
HuMAP2_00339,"Q7Z6K3,Q969G6,O15498"
HuMAP2_00340,"Q96KR1,Q12906,Q12905"
HuMAP2_00341,"P07437,P68371"
HuMAP2_00342,"O95394,Q6YP21"
HuMAP2_00343,"P35222,P35221,P26232,Q9Y6N8"
HuMAP2_00344,"Q99689,Q16760"
HuMAP2_00345,"A6NGE4,Q5TAQ9"
HuMAP2_00346,"Q8TEA7,Q8TDR4,P08887,Q9NQ89"
HuMAP2_00347,"Q9NYJ8,Q86VP1,Q9Y6C2,O94941,O43318,Q8N5C8,Q15750,Q86XR8,O75145"
HuMAP2_00348,"P21283,P07741"
HuMAP2_00349,"P54727,O14908,P22033,O75390"
HuMAP2_00350,"P51784,Q9Y4C1,Q15170"
HuMAP2_00351,"O95870,Q15833,Q8IWZ3,P12429,O75521,P51172,P30084,O75558"
HuMAP2_00352,"O00470,O14770"
HuMAP2_00353,"Q9Y620,Q9Y252,Q9HCH3"
HuMAP2_00354,"Q9Y3D0,Q96T76,O76071"
HuMAP2_00355,"P42704,Q9GZT3"
HuMAP2_00356,"Q5TH74,Q12887,Q99801,Q8N4S7,A6NFN3,Q96C01,Q5H9E4"
HuMAP2_00357,"Q8TDY2,Q9BSB4,A6H8Z2"
HuMAP2_00358,"P38646,Q15366,Q9HAV7"
HuMAP2_00359,"Q86VM9,P52298,Q9BXP5,Q13523,P42285"
HuMAP2_00360,"Q16829,Q99956"
HuMAP2_00361,"Q5VZM2,Q96GJ1,P53004,Q8NI37,Q8WWV3"
