ComplexID,Subunits_UniProt_IDs
Complex_961,"O60783,O75821,P04843,P04844,P06730,P08240,P09001,P19387,P22087,P30153,P39656,P43307,P52298,P55010,P55769,P55884,P60468,P61009,P61011,P63151,P63220,P67812,Q04637,Q13347,Q15029,Q15629,Q92900,Q9BYD1,Q9BYD3,Q9BYD6,Q9H0W8,Q9NRX2,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y2X3,Q9Y5M8"
Complex_962,"O60783,P09001,P11940,P26373,P37108,P46778,P52815,P62847,P68104,P82664,P82675,P82912,Q02543,Q15287,Q5T653,Q96A35,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9Y2R9,Q9Y399,Q9Y3B7"
Complex_963,"O60841,O75821,P09132,P19387,P37108,P49458,P55769,P55884,P62847,P68104,Q13347"
Complex_964,"P11940,P20042,P22087,P42677,P52298,P61247,Q09161,Q9UHB9,Q9Y2X3,Q9Y3B7"
Complex_965,"P55769,Q07020"
Complex_966,"P22087,P60468"
Complex_967,"Q8ND04,Q9Y2X3"
Complex_968,"P60228,Q9Y2X3"
Complex_969,"Q14152,Q15005"
Complex_970,"P05556,P19022,P35221,P35222,P56199"
Complex_971,"P20339,P35221"
Complex_972,"P19022,P61586"
Complex_973,"P06213,P13591,P18433"
Complex_974,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9UKD2,Q9Y3U8"
Complex_975,"O00303,O15371,O15372,O60783,O75821,P04843,P04844,P08240,P09001,P19387,P30153,P39656,P42677,P43307,P49411,P52298,P55010,P55884,P60228,P60468,P60842,P61009,P61011,P61619,P63220,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q15629,Q7Z2Z2,Q92900,Q99613,Q9BYD1,Q9BYD3,Q9BYD6,Q9H0W8,Q9NX20,Q9P015,Q9P0M9,Q9UBQ5,Q9UHB9,Q9Y2R9,Q9Y5M8"
Complex_976,"O15371,O15372,P05198,P08865,P15880,P18621,P23396,P25398,P27635,P35268,P39019,P42766,P46776,P46781,P46782,P46783,P47914,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62750,P62753,P62851,P62857,P62899,P62979,P63220,P83731,P84098,Q02878,Q15029,Q6DKI1,Q9UBQ5,Q9Y2R9"
Complex_977,"O60841,O75821,P09132,P19387,P37108,P49458,P55884,P62847,P68104,Q13347"
Complex_978,"O14980,P43487,P46060,P52292,P62826,Q14974"
Complex_979,"P52292,Q14974"
Complex_980,"O75947,O75964,P06576,P18859,P22695,P24539,P25705,P30049,P36542,P48047,P56134,P56385,P56556"
Complex_981,"P35579,P35580"
Complex_982,"O00217,O00483,O14561,O14949,O43674,O43676,O75251,O75306,O75489,O95169,O95298,O96000,P03905,P03915,P07919,P08574,P14927,P17568,P22695,P31930,P47985,Q16718,Q86Y39,Q9NX14,Q9UDW1,Q9Y375,Q9Y6M9"
Complex_983,"O00483,O75438,P21912,P47985,P49821"
Complex_984,"O00483,P21912,Q86Y39"
Complex_985,"P60953,P63000"
Complex_986,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P30050,P32969,P35268,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P47914,P49207,P49770,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9Y3U8"
Complex_987,"P33527,Q9NPF0"
Complex_988,"O14548,O14949,O75947,P00403,P07919,P08574,P09669,P10606,P13073,P14927,P15954,P20674,P22695,P30049,P31930,P36542,P47985,P48047,Q9UDW1"
Complex_989,"P05556,P06756,P56199"
Complex_990,"O60341,P40763,P42224,Q13363,Q13547"
Complex_991,"O60341,Q13547"
Complex_992,"P35613,Q9NQC3"
Complex_993,"P52565,P61586"
Complex_994,"O14497,Q12824,Q8TAQ2,Q92922,Q969G3,Q96GM5"
Complex_995,"P52655,P62380"
Complex_996,"O14949,P07919,P08574,P11021,P14927,P19404,P22695,P31930,P36542,P47985,Q9UDW1"
Complex_997,"O14521,P21912,P31040,Q02218,Q99643"
Complex_998,"P05556,P23229,P26006,Q969P0,Q9P2B2"
Complex_999,"O95292,Q9P0L0"
Complex_1000,"O00567,P18124,P19338,P36578,P39023,P46087,P46777,P56537,P61313,P62241,P62277,P62280,P62913,Q02543,Q03701,Q12788,Q14690,Q14692,Q15050,Q15269,Q15397,Q8IY81,Q8NI36,Q8TDN6,Q96GQ7,Q9BVP2,Q9H0A0,Q9NW13,Q9NY12,Q9UKD2,Q9UNX4,Q9Y221"
Complex_1001,"P05455,P15880,P46782,P62081,P62241,P62263,P62277,P62280,Q13601,Q13895,Q5JTH9,Q8N9T8,Q96GQ7,Q9H0A0"
Complex_1002,"O00541,P15880,P17844,P22087,Q16637,Q9BYG3,Q9Y2X3"
Complex_1003,"O60832,Q9BVI4,Q9NX24"
Complex_1004,"O43818,Q16637"
Complex_1005,"O43818,P78345"
Complex_1006,"O15372,P08865,P23396,P25398,P39019,P46776,P46782,P46783,P60866,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62701,P62851,P62857,P62979,P63220,P83731,P84098,Q9UBQ5,Q9Y2R9"
Complex_1007,"O60783,O75821,P04843,P04844,P08240,P30153,P39656,P43307,P52298,P55010,P55884,P61011,P62081,P63220,Q04637,Q13347,Q15629,Q92900,Q9BYD3,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1008,"O00303,O15371,O15372,O60783,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,Q04637,Q13347,Q14152,Q14240,Q15005,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1009,"O00303,O15371,O15372,O60783,O75821,P11940,P26373,P37108,P55884,P60228,P62847,P68104,P82675,Q13347,Q14152,Q15287,Q5T653,Q99613,Q9BYD3,Q9UBQ5,Q9Y2R9"
Complex_1010,"O15400,O43615,O43819,P50542,P61006"
Complex_1011,"P07814,P41252,P47897,Q13155,Q15046,Q9P2J5"
Complex_1012,"P07814,P41252,P47897"
Complex_1013,"P63165,Q13363"
Complex_1014,"O00217,O00483,O14521,O14548,O14561,O14949,O43181,O43674,O43676,O75251,O75306,O75438,O75489,O95169,O95298,O96000,P00403,P03915,P06576,P07919,P08574,P09622,P09669,P10606,P13073,P13804,P14854,P14927,P15954,P18859,P19404,P20674,P21912,P22695,P31040,P31930,P36542,P38117,P47985,P48047,P51970,Q16134,Q16718,Q86Y39,Q99643,Q9NX14,Q9P0J0,Q9UDW1,Q9Y6M9"
Complex_1015,"O00217,O14561,O43181,O43676,O43678,O43920,O75380,O75438,O75489,O95168,O95298,O95299,O96000,P03915,P17568,P19404,P28331,P49821,P51970,Q16718,Q9P0J0,Q9UI09,Q9Y6M9"
Complex_1016,"O00483,O75438,O95298,P14854,P20674,P21912,P47985,P49821,Q86Y39,Q99643"
Complex_1017,"P05556,P08581,P21926,P23229,P31946,P48509,P61981,P62258,P63104,Q04917"
Complex_1018,"P07942,P11047"
Complex_1019,"P21926,P48509"
Complex_1020,"P11021,P23284,P30101,P35613,Q96EL3"
Complex_1021,"P30101,P35613"
Complex_1022,"O43615,P11021"
Complex_1023,"P07900,P08238,P16615"
Complex_1024,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P30050,P32969,P35268,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P47914,P49207,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9H074,Q9Y3U8"
Complex_1025,"P05198,P15880,P18621,P25398,P35268,P41091,P42766,P46776,P47914,P61247,P62241,P62244,P62263,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62899,P62979,P83731,P84098,Q02878,Q9UIV1"
Complex_1026,"O15371,O15372,P08865,P23396,P25398,P39019,P46776,P46782,P46783,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62273,P62701,P62829,P62857,P62979,P63220,P83731,P84098,Q9C0C2,Q9H9A5"
Complex_1027,"A5YKK6,O00303,O15371,O15372,O75821,P06730,P55884,P60228,P63220,P78344,Q04637,Q13347,Q14152,Q14240,Q99613,Q9NZN8,Q9UBQ5"
Complex_1028,"O00303,O15371,O15372,O75821,P55884,P60228,Q13347,Q14152,Q99613,Q9UBQ5,Q9UKZ1"
Complex_1029,"P05198,P06730,P20042,P41091,P49790,P61313,Q9NZN8,Q9UIV1,Q9Y3U8"
Complex_1030,"A5YKK6,P57740,Q92600,Q9C0C2,Q9H9A5,Q9NZN8,Q9UIV1"
Complex_1031,"P49790,P57740,Q9C0C2"
Complex_1032,"P62081,P62847,Q9UKZ1"
Complex_1033,"P50914,Q9Y3U8"
Complex_1034,"P57740,Q9UFF9"
Complex_1035,"P57740,P62277"
Complex_1036,"P18621,Q07020"
Complex_1037,"P49755,P53618,P53621"
Complex_1038,"P24534,P26641,P29692,P68104,Q05639"
Complex_1039,"P24534,P26641,P29692,P35269"
Complex_1040,"O60568,P05388,P36578"
Complex_1041,"P07919,Q9NRL3"
Complex_1042,"O75947,O75964,P06576,P14927,P18859,P24539,P25705,P30049,P36542,P48047,P56134,P56385"
Complex_1043,"P22413,P29317,P35222"
Complex_1044,"P05556,P06756,P17301"
Complex_1045,"P08648,P17301"
Complex_1046,"O14880,P07099,P10620"
Complex_1047,"P07099,P10620"
Complex_1048,"P12273,P25311"
Complex_1049,"P05556,P17301,P23229,Q14118"
Complex_1050,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q9Y3U8"
Complex_1051,"O00303,O15371,O15372,O75821,P06730,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P62081,P62847,P63151,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q15287,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1052,"O00303,O15371,O15372,O75821,P55884,P60228,P68104,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1053,"O60841,O75821,P55884,P68104,Q13347"
Complex_1054,"P07900,P08238,P11021,P11142,P14625,P34931,P38646,P54652,P62258,Q9H0U6"
Complex_1055,"O95757,P08238,P11021,P11142,P34931,P34932,P38646"
Complex_1056,"P31948,P34932,P54652,Q9HAV7"
Complex_1057,"O95757,P34932,Q8N163,Q92598"
Complex_1058,"O75947,O75964,P06576,P08238,P08574,P18859,P24539,P25705,P30049,P31930,P36542,P48047,P56134,P56385"
Complex_1059,"P49721,P61289,Q99436,Q9UL46,Q9Y244"
Complex_1060,"O14818,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P28074,P49721,P60900,Q99436,Q9Y244"
Complex_1061,"O00487,P04843,P04844,P46459,P62195"
Complex_1062,"P49721,Q99436,Q9Y244"
Complex_1063,"O00231,O43242,P04843,P04844,P06493,P11142,P11940,P17980,P25789,P43686,P55786,P60468,P61289,P61619,P62191,P62195,P62877,Q04637,Q13042,Q13257,Q13618,Q92530,Q99460,Q9H1A4,Q9UJX2,Q9UJX3,Q9UJX6,Q9UNE7,Q9UNM6"
Complex_1064,"O14818,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P28074,P49721,P60900,P63208,Q969U7,Q99436,Q9Y244"
Complex_1065,"P05556,P23229,P35221,P35222"
Complex_1066,"P08648,P21333"
Complex_1067,"O96000,P61009,P67812,Q15005"
Complex_1068,"O96000,P42345,P63165"
Complex_1069,"P61009,P67812"
Complex_1070,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9Y3U8"
Complex_1071,"O75821,P04843,P04844,P06730,P08240,P09001,P30153,P39656,P43307,P52298,P55010,P55884,P60468,P61009,P61011,P63220,Q04637,Q15629,Q5T653,Q92900,Q9BYD3,Q9H0W8,Q9NX20,Q9P015,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1072,"O00303,O15371,O15372,O75821,P09001,P11940,P26373,P37108,P46778,P55884,P60228,Q02543,Q13347,Q14152,Q5T653,Q99613,Q9BYD1,Q9BYD3,Q9NWU5,Q9NX20,Q9P015,Q9UBQ5"
Complex_1073,"P09132,P63151,P67812"
Complex_1074,"P20339,P62820"
Complex_1075,"O60476,P33908,Q16706"
Complex_1076,"P41252,P56192,Q15046,Q9P2J5"
Complex_1077,"O43776,P12081,Q9NSD9"
Complex_1078,"P26640,P29692"
Complex_1079,"P05388,P26373,P36578,P46777,P62241,P62917,Q02878"
Complex_1080,"P07814,P24534,P26641,P29692,P68104,Q05639"
Complex_1081,"P05388,P23396,P24534,P26641,P29692"
Complex_1082,"P08865,P23396,P62241,Q02878"
Complex_1083,"Q02878,Q05639"
Complex_1084,"P02786,P06576,P25705,P36542,P48047,P61421,Q93050,Q96G23,Q9UI12,Q9Y487"
Complex_1085,"P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9UKD2,Q9Y3U8"
Complex_1086,"P08865,P15880,P18621,P23396,P25398,P27635,P35268,P39019,P42766,P46776,P46781,P46782,P47914,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62750,P62753,P62829,P62851,P62857,P62899,P62979,P63220,P83731,P84098,Q02878,Q6DKI1"
Complex_1087,"O60783,P09001,P52815,P82664,P82675,P82912,P82933,Q5T653,Q96A35,Q9BYD1,Q9BYD3,Q9BYD6,Q9NRX2,Q9NWU5,Q9P015,Q9Y2R9,Q9Y399,Q9Y3B7"
Complex_1088,"P05386,P05387,P05388,P46782,P62273,P62899"
Complex_1089,"P35268,P39023,P47914,P62857"
Complex_1090,"P11172,P12268,P17987,P27708,Q02127,Q99832,Q9Y230,Q9Y265"
Complex_1091,"P22234,Q14195,Q9Y230,Q9Y265"
Complex_1092,"O96019,P17987,P27708,Q99832"
Complex_1093,"P04424,P31939"
Complex_1094,"P07237,P07900,P14625,P27797,P27824,P30101,P61769"
Complex_1095,"P07900,P14625"
Complex_1096,"O94979,P04844,P07900,P11021,P14625,P27797,P27824,P28074,P30101,P55072,P55735,P61619,P61769,Q13724,Q9H1E5"
Complex_1097,"P30101,Q13724,Q9H1E5"
Complex_1098,"P04439,P11021,Q13724"
Complex_1099,"O94979,P04844,P55735"
Complex_1100,"O14818,P17980,P20618,P25786,P25788,P25789,P28066,P28070,P28072,P60900,P62195,Q15008,Q99436"
Complex_1101,"O14818,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P49721,P60900,Q99436"
Complex_1102,"O14818,P25786,P25787,P25788,P25789,P28066,P60900"
Complex_1103,"O14818,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28074,P49721,P60900,Q9Y244"
Complex_1104,"O14818,P20618,P25786,P25788,P25789,P28066,P28070,P28074,P43686,P55036,P60900"
Complex_1105,"O00231,O00487,O43242,P04843,P04844,P06493,P11142,P17980,P25789,P35998,P43686,P55786,P60468,P61619,P62191,P62195,P62877,Q04637,Q13042,Q13257,Q99460,Q9H1A4,Q9UJX2,Q9UJX3,Q9UJX6,Q9UNM6"
Complex_1106,"P04844,P11940,P29144,P30260,Q13618,Q8NHZ8,Q92600,Q9H1A4,Q9UJX3,Q9UJX6"
Complex_1107,"P30260,Q13618"
Complex_1108,"Q15008,Q92600"
Complex_1109,"P60468,Q96A49"
Complex_1110,"O00231,O00487,O43242,P04843,P04844,P06493,P11142,P11940,P17980,P25789,P29144,P30260,P35998,P43686,P55786,P60468,P61619,P62191,P62195,P62877,Q04637,Q13042,Q13257,Q8NHZ8,Q99460,Q9H1A4,Q9UJX2,Q9UJX3,Q9UJX6,Q9UMS4,Q9UNM6"
Complex_1111,"P20618,P28070,P28072,P28074,Q9UMS4"
Complex_1112,"P29144,Q13618,Q9H1A4"
Complex_1113,"P11940,Q9UMS4"
Complex_1114,"O00231,O00487,O43242,P04843,P04844,P06493,P11142,P11940,P17980,P24941,P25789,P27824,P28070,P35998,P43686,P55786,P60468,P61619,P62191,P62195,P62877,P62979,Q04637,Q13042,Q13257,Q99460,Q9H1A4,Q9UJX2,Q9UJX3,Q9UJX6,Q9UNM6"
Complex_1115,"O00267,P40855"
Complex_1116,"P40939,P55084"
Complex_1117,"O00483,O14949,O75251,O95169,P07919,P08574,P14927,P22695,P31930,P36542,P47985,Q86Y39,Q9NX14,Q9UDW1,Q9Y375"
Complex_1118,"O00268,P49848,Q12962,Q15542,Q6VMQ6"
Complex_1119,"O14818,P20618,P25786,P25788,P25789,P28066,P28070,P28072,P28074,P29144,P49721,P60900,Q99436"
Complex_1120,"P24534,P26640,P26641,P29692,P68104,Q05639"
Complex_1121,"P24534,P26641,P29692"
Complex_1122,"O00330,P08559,P10515,P11177"
Complex_1123,"P30048,Q06830"
Complex_1124,"O14949,O75947,O75964,O96000,P06576,P10606,P18859,P20674,P24539,P25705,P30049,P36542,P48047,P56134,P56385,Q96IX5,Q9UI12"
Complex_1125,"P11021,P11142,P14625,P23284,P27797,P27824,P30101,P40763,P42345,P58546,Q96HE7"
Complex_1126,"P61769,Q96HE7"
Complex_1127,"O00762,Q9UL46"
Complex_1128,"P33981,Q06323"
Complex_1129,"O75832,Q14676"
Complex_1130,"O14980,P06493,P07900,P08238,P31946"
Complex_1131,"P06493,P07900,P08238,P24941"
Complex_1132,"P51946,P51948"
Complex_1133,"O14980,P06493"
Complex_1134,"O00231,O00487,O14818,O43242,P17980,P20618,P25786,P25788,P25789,P28066,P28070,P28072,P28074,P35998,P43686,P55036,P60900,P62191,P62195,Q09028,Q15008,Q99436,Q9UNM6"
Complex_1135,"O14980,P06493,P62195,P62258,Q13535"
Complex_1136,"O00233,Q13535,Q9UBD5"
Complex_1137,"P06493,P24941"
Complex_1138,"O14980,P06493,P31946,P61981,P62258,P63104,Q04917"
Complex_1139,"P05141,P12235,P12236,P21796,P45880,Q96EL3,Q9Y277,Q9Y5M8"
Complex_1140,"P05141,P12235,P12236,Q96EL3,Q9Y5M8"
Complex_1141,"O14949,O75306,O75489,P07919,P08574,P13073,P14927,P22695,P31930,P47985,P49821,Q9UDW1"
Complex_1142,"O14521,P21912,P31040,P49821,Q02218,Q99643"
Complex_1143,"P07900,P08238,P11021,P11142,P14625,P31689,P34931,P38646,P54652"
Complex_1144,"P08238,P11021,P11142,P31689,P34931,P34932,P38646"
Complex_1145,"O00217,O00483,O14521,O14548,O14561,O14949,O43674,O43676,O75251,O75306,O75438,O75489,O95169,O95298,O96000,P00403,P03915,P06576,P07919,P08574,P09622,P09669,P10606,P13073,P13804,P14854,P14927,P15954,P20674,P21912,P22695,P25705,P31040,P31930,P36542,P38117,P47985,Q16134,Q16718,Q86Y39,Q99643,Q9NX14,Q9P0J0,Q9UDW1,Q9Y6M9"
Complex_1146,"P09651,P22626,P31943"
Complex_1147,"P52597,Q9BUJ2"
Complex_1148,"O14980,P06493,P07900,P23229,P24941,P30153,P31946,P35222,P42345,P49674,P61981,P62258,P62826,P63104,P63151,Q04917,Q9BVC4,Q9UIQ6"
Complex_1149,"P49815,Q00535"
Complex_1150,"P07900,Q9UIQ6"
Complex_1151,"P07900,P08238,P11142,P14625,P31689,Q12931,Q16543"
Complex_1152,"O95757,P11142,P31689,P34932,Q12931,Q92598"
Complex_1153,"P63208,Q16543"
Complex_1154,"P10599,P62256"
Complex_1155,"P10599,Q06830"
Complex_1156,"O00161,O43752,Q15833,Q15836,Q9BV40"
Complex_1157,"P46459,P54920"
Complex_1158,"O00186,P61764"
Complex_1159,"P19022,P35221,P61586"
Complex_1160,"Q06124,Q12913"
Complex_1161,"P30260,Q13042,Q13257,Q9Y6D9"
Complex_1162,"O14777,Q13042,Q13257"
Complex_1163,"O14777,Q9BZD4"
Complex_1164,"P07900,P08238,P31689,P34931"
Complex_1165,"O43156,O43765,P00533,P07900,P08238,P10809,P11142,P14625,P17987,Q96DA6,Q99614,Q9NZL4,Q9UNE7,Q9Y265,Q9Y2Z0"
Complex_1166,"P07900,P08238,P14625,Q00613,Q99614,Q9UNE7,Q9Y2Z0"
Complex_1167,"O95817,P10809,P34932"
Complex_1168,"P10809,P34932,Q00613"
Complex_1169,"O60884,Q96DA6"
Complex_1170,"P31689,Q9UBS4"
Complex_1171,"O43765,Q99614"
Complex_1172,"P35249,P35250,P40937,P40938"
Complex_1173,"P35250,P40937"
Complex_1174,"P28340,Q15054"
Complex_1175,"P12004,P49005"
Complex_1176,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9Y3U8"
Complex_1177,"P05198,P15880,P18621,P25398,P27635,P35268,P42766,P46776,P47914,P61247,P62241,P62244,P62263,P62266,P62277,P62280,P62701,P62750,P62753,P62899,P62979,P83731,P84098,Q02878,Q6DKI1"
Complex_1178,"O15371,O15372,P08865,P23396,P25398,P39019,P46776,P46782,P46783,P60866,P61247,P62241,P62244,P62249,P62263,P62266,P62273,P62701,P62857,P62979,P63220,P83731,P84098"
Complex_1179,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9Y3U8"
Complex_1180,"O00303,O15371,O15372,O60783,O75821,P06730,P07900,P08238,P30153,P43307,P55010,P55884,P60228,P60468,P61009,P63151,P67812,Q04637,Q13347,Q14152,Q14240,Q15005,Q92900,Q99613,Q9H0W8,Q9UBQ5,Q9Y2R9"
Complex_1181,"O60783,P04843,P04844,P07900,P08238,P08240,P30153,P39656,P43307,P52298,P55010,P55884,P61011,P62081,P63220,Q04637,Q13347,Q15629,Q92900,Q9H0W8,Q9UBQ5,Q9UHB9,Q9Y5M8"
Complex_1182,"O00303,O15371,O15372,O60783,O75821,P11940,P55884,P60228,P62847,P82914,Q13347,Q14152,Q15287,Q99613,Q9UBQ5,Q9Y2R9"
Complex_1183,"P05198,P05386,P05387,P05388,P15880,P20042,P23396,P23588,P35268,P39023,P41091,P46782,P47914,P62273,P62857,P62899"
Complex_1184,"P27635,P46776,P62753,P62851,P62917,P63173"
Complex_1185,"P05556,P06756"
Complex_1186,"P35658,P37198,P49790,P49792,P57740,Q5SRE5,Q7Z3B4,Q8N1F7,Q8NFH3,Q8TEM1,Q8WUM0,Q92621,Q99567,Q9BW27,Q9UKX7"
Complex_1187,"P12270,P35658,P37198,P57740,Q8WUM0,Q99567,Q9NRG9"
Complex_1188,"P37198,Q7Z3B4,Q9UKX7"
Complex_1189,"Q8N1F7,Q8NFH3,Q9BW27"
Complex_1190,"Q7Z3B4,Q9BW27,Q9NRG9"
Complex_1191,"P35579,P35580,P35749,P60660"
Complex_1192,"O75116,Q13464"
Complex_1193,"P11233,P62745"
Complex_1194,"O14579,O94979,O95782,P35606,P48444,P49755,P53618,P53621,P61923,Q3ZAQ7,Q92538,Q9Y3B3,Q9Y678"
Complex_1195,"O14579,O94979,P35606,P48444,P49755,P53618,P53621,P61923,Q9Y678"
Complex_1196,"O75843,P61966"
Complex_1197,"Q8N6T3,Q96KG9"
Complex_1198,"P35610,Q15392,Q9UBM7"
Complex_1199,"O14980,P06730,P37198,P46060,P49790,P52292,P52298,P57740,P62826,P63165,P63279,Q13242,Q13547,Q14974,Q5SRE5,Q7Z3B4,Q8N1F7,Q8NFH3,Q8NFH5,Q8TEQ6,Q8WUM0,Q92621,Q9BW27,Q9HAV4,Q9NRG9,Q9UKF6,Q9UKX7"
Complex_1200,"P06730,P35658,P49792,P52292,P57740,P62306,P84103,Q09161,Q8NFH3,Q8TEM1,Q99567"
Complex_1201,"P12270,P35658,P37198,P57740,P63279,P84103,Q13547,Q15287,Q8WUM0,Q99567,Q9NRG9"
Complex_1202,"O14980,P52298,P63165,Q8N1F7,Q8NFH3,Q9BW27"
Complex_1203,"P06493,P11142,P55786,P61619,P62877,Q04637,Q06323,Q13042,Q13257,Q13618,Q16186,Q92997,Q9BRP4,Q9UIQ6,Q9UJX2,Q9UJX3,Q9UJX6"
Complex_1204,"P49721,P61289,Q99436,Q9BRP4,Q9UL46,Q9Y244"
Complex_1205,"P30153,P31946,P40763,P61981,P62258,P63104,Q04917,Q9UHA4"
Complex_1206,"O75947,O75964,P06576,P18859,P20674,P21912,P22695,P24539,P25705,P30049,P31930,P36542,P48047,P56134,P56385,Q9UI12,Q9Y6M9"
Complex_1207,"P28331,Q9UI09,Q9Y6M9"
Complex_1208,"P20674,P21912"
Complex_1209,"P05198,P05386,P05387,P05388,P15880,P18077,P18124,P18621,P26373,P27635,P30050,P32969,P35268,P36578,P37108,P39023,P40429,P42766,P46087,P46776,P46777,P46778,P46781,P47914,P49207,P49458,P50914,P56537,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62424,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q6DKI1,Q9BYG3,Q9UKD2,Q9Y3U8"
Complex_1210,"O00303,O15371,O15372,O60783,O75821,P04843,P04844,P08240,P09001,P19387,P22087,P30153,P39656,P42677,P43307,P49406,P52298,P55010,P55884,P60228,P60468,P60842,P61009,P61011,P61619,P63151,P67812,P82933,Q04637,Q13347,Q14152,Q14240,Q15005,Q15029,Q15629,Q7Z2Z2,Q92900,Q96A35,Q99613,Q9BYD1,Q9BYD6,Q9H0W8,Q9NWU5,Q9P015,Q9P0M9,Q9UBQ5,Q9UHB9,Q9Y2R9,Q9Y5M8"
