ComplexID,Subunits_UniProt_IDs
Complex_423,"O14981,O15397,O43264,O43301,O60645,O75155,O94874,O94906,P35613,P42345,P83436,Q08AM6,Q13395,Q13505,Q13535,Q14746,Q29RF7,Q5VYK3,Q658P3,Q6AI08,Q6NUK1,Q6NXR4,Q6P2Q9,Q6P9B9,Q86Y56,Q92616,Q92797,Q96A26,Q96A65,Q96JB2,Q96JG6,Q96KP1,Q96MW5,Q9BTW9,Q9BUQ8,Q9C0E2,Q9NV70,Q9UBI1,Q9UFG5,Q9UI26,Q9UIA9,Q9UID3,Q9UP83,Q9Y4R8"
Complex_424,"O60645,O94906,P83436,Q13535,Q6P2Q9,Q6P9B9,Q96A65,Q96KP1,Q9BQG0,Q9BUQ8,Q9Y4R8"
Complex_425,"P35613,Q13505,Q86Y56,Q96A26,Q9UIA9"
Complex_426,"Q08AM6,Q14746,Q6NUQ1,Q9NV70"
Complex_427,"O14981,O60645,Q5VYK3"
Complex_428,"O00567,Q9BQG0,Q9NVN8"
Complex_429,"O15228,O15397"
Complex_430,"Q92797,Q96A65"
Complex_431,"Q13535,Q658P3"
Complex_432,"O14733,Q9UID3"
Complex_433,"Q7Z3J2,Q9UBI1"
Complex_434,"Q96MW5,Q9H9E3"
Complex_435,"Q658P3,Q9NVN8"
Complex_436,"P14406,P35998,P62191,Q16186"
Complex_437,"O60216,Q14683,Q9UQE7"
Complex_438,"P35998,P62191"
Complex_439,"O75832,Q9UQE7"
Complex_440,"P24539,P36542"
Complex_441,"P06748,P36578,P62917"
Complex_442,"O43291,O60637,Q9NV96"
Complex_443,"P36954,P62487"
Complex_444,"P09622,P36957"
Complex_445,"P06748,P39023,P50914,Q99848"
Complex_446,"P62699,Q6VN20,Q7L5Y9,Q8IUR7,Q96S59,Q9H871"
Complex_447,"P40429,P50914,P62917"
Complex_448,"P41743,Q9BYG5"
Complex_449,"O00399,O75935,P42025,P61163,Q13561,Q14203,Q9BTE1,Q9NZ32,Q9UJW0"
Complex_450,"P40227,P49368,P50991,P78371,Q99832,Q9H2J4"
Complex_451,"P49368,P50991,Q8NBX0,Q99832"
Complex_452,"P47755,Q8NBX0"
Complex_453,"P42224,Q9Y6I9"
Complex_454,"Q15024,Q96B26,Q9NQT5"
Complex_455,"P06748,P26373,P42696,P50914,P62241,P62917"
Complex_456,"P04350,P11021,Q13509"
Complex_457,"P04350,Q13509"
Complex_458,"P61421,Q93050,Q9Y487"
Complex_459,"P18754,P43487"
Complex_460,"P17980,P43686"
Complex_461,"P45880,P84085"
Complex_462,"P06748,P46087,P50914,P62906,P62917,Q02878"
Complex_463,"P46379,Q7L5D6"
Complex_464,"P46736,Q15018,Q9NWV8"
Complex_465,"P46776,Q99848"
Complex_466,"P06748,P46777"
Complex_467,"P46777,Q15527"
Complex_468,"P15880,P46782"
Complex_469,"P15880,P46783"
Complex_470,"P47755,P47756"
Complex_471,"P49207,Q99848"
Complex_472,"P49406,Q13084,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_473,"Q9BYD3,Q9NP92,Q9NYK5"
Complex_474,"P25786,P28070,P49720,Q99436"
Complex_475,"P49720,Q99436"
Complex_476,"P25786,P28070,P49721,Q99436"
Complex_477,"P49721,Q99436"
Complex_478,"P33993,P49736"
Complex_479,"P49755,Q13445,Q15363,Q7Z7H5,Q9NPA0,Q9Y3A6,Q9Y3B3"
Complex_480,"Q13445,Q7Z7H5,Q9NPA0,Q9Y3A6,Q9Y3B3"
Complex_481,"Q7Z7H5,Q9Y3A6"
Complex_482,"O75489,P49821,P51970"
Complex_483,"O43159,O75683,O95793,P39023,P40429,P42696,P46087,P50914,P61313,P62241,P62910,Q13823,Q14146,Q14684,Q15050,Q15397,Q5SSJ5,Q5T280,Q8IY81,Q8TDD1,Q8TDN6,Q8WTT2,Q96GQ7,Q96ME7,Q99848,Q9BQG0,Q9BRT6,Q9BYG3,Q9BZE4,Q9H7E9,Q9H8H2,Q9NQ55,Q9NR30,Q9NUL3,Q9NW13,Q9NWT1,Q9NY93,Q9NZM5,Q9P2K5,Q9Y2R4"
Complex_484,"Q5SSJ5,Q9BZE4,Q9GZR7,Q9NR30"
Complex_485,"P51398,P82664,P82673,P82675,Q92665"
Complex_486,"P51531,Q15532,Q92785,Q969G3,Q96GM5"
Complex_487,"P51532,Q15532,Q92785,Q969G3,Q96GM5"
Complex_488,"O75155,O94822,P51648,Q13535,Q66K14,Q6PJG6,Q8TC07,Q8TCG1,Q9BXW9,Q9H583,Q9Y6D6"
Complex_489,"O43432,P49815,Q13535"
Complex_490,"O75155,Q66K14"
Complex_491,"P57678,Q8TCG1"
Complex_492,"Q8N201,Q9C0E2"
Complex_493,"O00231,O00487,O43242,P43686,P48556,P55036,P62191,P62195,Q15008,Q9UNM6"
Complex_494,"O00231,O00232,O00487,O43242,O60826,P51665,Q15008,Q5VIR6,Q9UNM6"
Complex_495,"O00232,Q13200,Q99460"
Complex_496,"Q16186,Q9BRP4"
Complex_497,"O00165,O15127,Q70UQ0,Q7Z2K6,Q8N0U8,Q8TB61,Q96TC7,Q9GZM5,Q9UDW1"
Complex_498,"O15400,O95721,P51809,Q86Y82"
Complex_499,"O00217,O43181,O43674,O43676,O43678,O75251,O75306,O75380,O75438,O95167,O95168,O95169,O95182,O95298,P03915,P17568,P19404,P28331,P49821,P51970,Q13555,Q7Z5K2,Q9BQ95,Q9H845,Q9UI09,Q9Y375,Q9Y6M9"
Complex_500,"O75438,O95298"
Complex_501,"P52655,P62380"
Complex_502,"O60763,O75155,P54760,P61803,P98172,Q15386,Q9NRG9"
Complex_503,"O75155,P49770,P54760,Q13144,Q9UI10"
Complex_504,"P61803,P98172,Q9NRG9"
Complex_505,"P21359,Q13144"
Complex_506,"P52815,Q9HD33,Q9NP92"
Complex_507,"P47755,P52907"
Complex_508,"P53680,Q96CW1,Q9NVZ3"
Complex_509,"P78371,Q99832"
Complex_510,"O43402,O95167,Q15006,Q16625,Q5HYI7,Q5UCC4,Q6UW68,Q9NPA0"
Complex_511,"O43291,P54709,Q15392,Q5T160,Q86VR2,Q9H4I3,Q9Y5M8"
Complex_512,"A2RU67,O75915,O95864,P54709,P98172,Q4ZIN3,Q86SF2,Q8IYS2,Q8N766,Q8WTV0,Q92544,Q99805,Q9C0E8,Q9NPA0,Q9NQC3,Q9NX62"
Complex_513,"P98172,Q86SF2"
Complex_514,"Q8IW92,Q9NX62"
Complex_515,"Q8WTV0,Q9NX62"
Complex_516,"O15400,O43752,P54920,Q86Y82,Q99747,Q9NZ43"
Complex_517,"P55039,Q9H446"
Complex_518,"O14967,P18031,P27824,Q16880,Q86SF2,Q8IW92,Q8TC12,Q9BRR6,Q9NX62,Q9UHG3"
Complex_519,"P18031,Q8IW92,Q9BRR6,Q9NX62"
Complex_520,"Q86SF2,Q8TC12"
Complex_521,"P18621,P83731,P83881,Q9Y3C1"
Complex_522,"P18621,P55209,P83731,Q99733"
Complex_523,"P49354,P49356"
Complex_524,"P57740,Q8NFH3,Q8WUM0,Q9BW27"
Complex_525,"P55735,P57740,Q8NFH3"
Complex_526,"O15400,O94979"
Complex_527,"Q8NFH3,Q9BW27"
Complex_528,"P57740,Q8WUM0"
Complex_529,"Q8NFH4,Q96EE3"
Complex_530,"O00303,O15372,O75821,P55884,Q13347,Q7L2H7"
Complex_531,"P56545,Q13363"
Complex_532,"P43304,Q9BTV4,Q9H6H4,Q9NPA0"
Complex_533,"O14530,P17987,P40227,P48643,P49368,P50990,P50991,P78371,Q13371,Q99832,Q9H2J4"
Complex_534,"P17987,P40227,P49368,P50990,P50991,Q99832"
Complex_535,"O15143,P59998"
Complex_536,"O00303,O15372,O75821,P60228,Q13347,Q7L2H7"
Complex_537,"P25786,P28070,P60900,Q99436"
Complex_538,"P60900,Q99436"
Complex_539,"O15143,O15145,P61158,Q92747"
Complex_540,"O15145,P61158"
Complex_541,"O15143,O15145,P61160,Q92747"
Complex_542,"O15145,P61160"
Complex_543,"P42025,P61163,Q13561"
Complex_544,"P61201,Q13098,Q7L5N1,Q92905,Q99627,Q9BT78,Q9H9Q2,Q9UBW8,Q9UNS2"
Complex_545,"Q13098,Q99627,Q9UNS2"
Complex_546,"Q13619,Q92466"
Complex_547,"Q9BT78,Q9UNS2"
Complex_548,"P15880,P61247,P62241"
Complex_549,"P15880,Q9BYG3"
Complex_550,"P62241,P62917"
Complex_551,"P26373,P50914,P61313,P62917"
Complex_552,"P61353,Q99848"
Complex_553,"P06748,P61513,P62917"
Complex_554,"O14975,O15127,O15258,O60831,P00387,P35610,P98172,Q08722,Q2TAA5,Q6UWP7,Q86VR2,Q8N9F7,Q8NC56,Q8TC12,Q8WY22,Q92508,Q96DA6,Q99442,Q9BTV4,Q9BTX1,Q9BVT8,Q9HBH5,Q9NRZ7,Q9Y6A9"
Complex_555,"O14975,O15258,O60831,P00387,P35610,P98172,Q08722,Q15005,Q6UWP7,Q8TC12,Q8WY22,Q96DA6,Q9BTV4,Q9BVT8,Q9HBH5,Q9Y6A9"
Complex_556,"O15258,Q8WY22,Q96DA6"
Complex_557,"Q8N0U8,Q9H813"
Complex_558,"Q2TAA5,Q8NCG7"
Complex_559,"P17980,P35998,P62191,P62195,P62333"
Complex_560,"P17980,P62191,P62195"
Complex_561,"O60783,O60832,P09001,P49406,P51398,P82650,P82663,P82675,P82912,P82930,P82933,Q13084,Q13405,Q14197,Q16540,Q4U2R6,Q5T653,Q7Z2W9,Q7Z7H8,Q8N983,Q8TAE8,Q8TCC3,Q92552,Q92665,Q96A35,Q96DV4,Q96EL2,Q96EY7,Q9BQ48,Q9BRJ2,Q9BYC8,Q9BYC9,Q9BYD1,Q9BYD2,Q9BYD6,Q9BYN8,Q9H0A0,Q9H0U6,Q9H2W6,Q9H9J2,Q9HD33,Q9NP92,Q9NQ50,Q9NRX2,Q9NWU5,Q9NX20,Q9P015,Q9P0M9,Q9Y291,Q9Y2R9"
Complex_562,"O75533,P61247,P61254,P62241,P62277,Q00577,Q13435,Q13601,Q5SSJ5,Q9H7B2"
Complex_563,"O15042,Q8IWX8,Q9H0A0"
Complex_564,"Q9BQ48,Q9NP92"
Complex_565,"P61247,Q9BYD1"
Complex_566,"Q9BRJ2,Q9H9J2"
Complex_567,"P09001,Q9NX20"
Complex_568,"P62917,Q9BRT6"
Complex_569,"P15880,P62241,P62277"
Complex_570,"P62241,P62277"
Complex_571,"P62316,Q96DI7,Q9BUQ8,Q9Y5U2"
Complex_572,"P09661,P62316"
Complex_573,"P09661,P62318"
Complex_574,"P17980,P62191,P62333,Q99436,Q9Y5K5"
Complex_575,"P06748,P62424"
Complex_576,"O15514,P24928,P30876,P36954,P62487,P62875,Q8IXW5"
Complex_577,"P30876,P62875,Q96HR3,Q9NVC6,Q9NWS0"
Complex_578,"Q9NWS0,Q9Y5B0"
Complex_579,"P06748,P62750"
Complex_580,"P18754,P62826"
Complex_581,"P15880,P62841"
Complex_582,"P15880,P62847"
Complex_583,"P08754,P62873"
Complex_584,"P08754,P30519,P62879"
Complex_585,"P30519,P62879"
Complex_586,"P50914,P62910"
Complex_587,"O95793,P05387,P05388,P36578,P40429,P42696,P46087,P61313,P61513,P62241,P62847,P62917,Q02878,Q07020,Q15397,Q8IY81,Q96GQ7,Q99848,Q9BRJ6,Q9NUL3,Q9NW13"
Complex_588,"O95793,P61247,P62241,Q6ZN17"
Complex_589,"O43159,Q13823,Q7Z2W4,Q99575"
Complex_590,"Q13823,Q9H6F5"
Complex_591,"P09651,P15880,P62979"
Complex_592,"P62873,P62879,Q9NX40,Q9UH62,Q9UNF1"
Complex_593,"P62873,P62879"
Complex_594,"P08865,P63220"
Complex_595,"P15880,P67809"
Complex_596,"O15400,Q13895,Q86Y82"
Complex_597,"O43292,P04920,P54760,P67812,Q13586,Q5JRA6,Q6ZXV5,Q7Z2K6,Q86X29,Q96CP6,Q96S66,Q9BU23,Q9H3K2,Q9Y3B3"
Complex_598,"P67812,Q15005,Q7Z2K6,Q96CP6,Q9BU23,Q9H3K2"
Complex_599,"O95707,P78346"
Complex_600,"P09884,P49642,P49643,Q14181"
Complex_601,"P11142,P35606,Q99614,Q9Y678"
Complex_602,"P35606,Q9Y678"
Complex_603,"A2RU67,O15126,O15127,O43149,O60831,P02786,Q08379,Q16625,Q29RF7,Q5SRE5,Q658P3,Q68D91,Q6NUQ4,Q8NC56,Q8TC07,Q8WVC6,Q8WY22,Q969V3,Q9BRR6,Q9H7Z7,Q9HD20,Q9UHG3,Q9Y2H6,Q9Y3E5"
Complex_604,"O60831,P02786,Q6NUQ4,Q8WVC6,Q8WY22,Q9BRR6,Q9HD20,Q9Y3E5"
Complex_605,"P02786,Q8NC56"
Complex_606,"P82650,P82675,Q92665"
Complex_607,"P82663,P82675,Q92665"
Complex_608,"P62241,P82663"
Complex_609,"P51398,P82664,Q92665"
Complex_610,"P51398,P82673,Q92665"
Complex_611,"P51398,P82650,P82663,P82675,P82914,P82933,Q92552,Q92665,Q96EL2,Q96EY7,Q9BYN8,Q9Y291,Q9Y2R9,Q9Y399,Q9Y3D5,Q9Y3D9"
Complex_612,"P26373,P62241,Q02878"
Complex_613,"P09622,P82909"
Complex_614,"P82650,P82675,P82933,Q92665,Q96EY7,Q9Y399,Q9Y3D5"
Complex_615,"P82675,P82914,Q92665"
Complex_616,"P82921,Q92665"
Complex_617,"P82930,Q92665"
Complex_618,"P82932,Q92665"
Complex_619,"P82675,P82933,Q92665,Q9Y399"
Complex_620,"O75695,P35613,Q96EV8"
Complex_621,"P83436,Q96JB2"
Complex_622,"O75695,P35613"
Complex_623,"P55209,P83731"
Complex_624,"P54709,P98172,Q969X5"
Complex_625,"P54709,Q969X5"
Complex_626,"Q01433,Q13363"
Complex_627,"Q01780,Q15024,Q96B26,Q9NQT5"
Complex_628,"P09622,Q02218"
Complex_629,"A2RU67,O14949,O15121,O15270,O95167,Q6UW68,Q6ZXV5,Q86X29,Q86Y56,Q8IYS2,Q8N5K1,Q8TB61,Q8TC12,Q92990,Q96N66,Q9H490,Q9NRK6,Q9NZJ7,Q9Y2U8"
Complex_630,"Q6UW68,Q86Y56,Q8IYS2,Q8TC12,Q9NRK6,Q9Y2U8"
Complex_631,"O15121,Q8N5K1,Q8TB61"
Complex_632,"O76021,O95793,P42696,P62841,P62906,Q13823,Q15050,Q1ED39,Q4G0J3,Q5SSJ5,Q5T280,Q7L2E3,Q7Z2W4,Q8IY81,Q92900,Q96GQ7,Q99575,Q99848,Q9BRJ6,Q9BYG3,Q9BZE4,Q9HCE1,Q9NUL3"
Complex_633,"O75533,O76021,P08865,P23396,P46782,P61247,P62841,Q13435,Q13601,Q5SSJ5,Q6P158,Q6ZN17,Q7L2E3,Q7Z2W4,Q8N9T8,Q8TBF4,Q9BZE4,Q9GZR7,Q9H7B2"
Complex_634,"O76021,Q13601,Q5SSJ5,Q6ZN17,Q8N9T8,Q8TBF4,Q9BYG3"
Complex_635,"O60832,P78316,Q13310,Q5JTH9,Q9NUD5"
Complex_636,"O60832,O75127,Q6ZN55,Q9BVI4"
Complex_637,"P78316,Q6PKG0"
Complex_638,"Q7L2E3,Q99575"
Complex_639,"Q6P158,Q9Y4C8"
Complex_640,"O60783,O75127,P51398,P82650,P82675,P82912,P82921,P82930,P82933,Q13310,Q14197,Q6PKG0,Q8TCC3,Q92552,Q92665,Q96A35,Q96DV4,Q96EB6,Q96EL2,Q96EY7,Q9BQ48,Q9BRJ2,Q9BYD1,Q9BYD2,Q9BYN8,Q9H2W6,Q9HD33,Q9NP92,Q9NVS2,Q9P015,Q9P0M9,Q9Y291,Q9Y2R9,Q9Y399,Q9Y3D5,Q9Y3D9"
Complex_641,"P67809,P82933,Q12905,Q13601,Q6ZN17,Q8N9T8,Q9Y2R9"
Complex_642,"Q13310,Q5JTH9,Q6PKG0"
Complex_643,"P06748,Q4G0J3,Q9Y4B6"
Complex_644,"Q6PKG0,Q9BQ48"
Complex_645,"O60637,Q06136"
Complex_646,"Q06265,Q15024,Q96B26,Q9NQT5"
Complex_647,"Q06546,Q06547"
Complex_648,"P62917,Q07020"
Complex_649,"Q07812,Q29RF7"
Complex_650,"Q09028,Q13330,Q16576"
Complex_651,"Q92520,Q9NX62"
Complex_652,"Q8TC07,Q9NWS8"
Complex_653,"P15880,P22087,Q12789"
Complex_654,"P22087,Q96CS3"
Complex_655,"Q12824,Q15532,Q92785,Q969G3,Q96GM5"
Complex_656,"O15400,O43752,Q12846,Q86Y82"
Complex_657,"O43752,Q12846"
Complex_658,"O43159,O75127,O75569,O95793,P07910,P46087,P61313,P62906,Q02878,Q03701,Q12905,Q12906,Q14684,Q15397,Q15633,Q1ED39,Q7L2E3,Q8IY81,Q8TDN6,Q92900,Q99459,Q9BQG0,Q9BZE4,Q9H074,Q9H8H2,Q9HCE1,Q9NQ55,Q9NUL3,Q9NVP1,Q9NW13,Q9P031,Q9UPY3,Q9Y221"
Complex_659,"O43390,O75127,O95793,Q12905,Q12906,Q7L2E3,Q96KR1,Q9BZE4,Q9NVP1"
Complex_660,"Q13310,Q9NUD5"
Complex_661,"Q12905,Q12906"
Complex_662,"O43752,Q12981,Q86Y82,Q9NZ43,Q9P2W9,Q9Y5M8"
Complex_663,"P09001,P49406,Q13084,Q13405,Q14197,Q5T653,Q6P1L8,Q7Z7F7,Q8N5N7,Q8TAE8,Q8TCC3,Q96A35,Q96DV4,Q9BQ48,Q9BRJ2,Q9BYC8,Q9BYC9,Q9BYD1,Q9BYD2,Q9BYD3,Q9BYD6,Q9BZE1,Q9H2W6,Q9H9J2,Q9HD33,Q9NP92,Q9NQ50,Q9NRX2,Q9NVS2,Q9NWU5,Q9NX20,Q9NYK5,Q9P015,Q9P0M9"
Complex_664,"P26373,P62241"
Complex_665,"Q9NWU5,Q9NYK5"
Complex_666,"P61201,Q13098,Q7L5N1,Q92905,Q9UNS2"
Complex_667,"Q13098,Q9UNS2"
Complex_668,"O15400,O43752,O95721,Q13277,Q86Y82,Q8WVM8,Q9NZ43,Q9P2W9,Q9Y5L0,Q9Y5M8"
Complex_669,"P17980,Q13200"
Complex_670,"P62699,Q6VN20,Q7L5Y9,Q8IUR7,Q9H871,Q9NWU2"
Complex_671,"O00399,O75935,Q9NZ32,Q9UJW0"
Complex_672,"O75376,Q13136"
Complex_673,"O75935,Q01167"
Complex_674,"O14763,O15400,Q15836,Q9BV40"
Complex_675,"O43752,O60499,Q9UNK0"
Complex_676,"P61764,Q13190"
Complex_677,"O94822,O96008,P20339,P21359,P22695,P56937,P84085,Q16625,Q5SRE5,Q6AI08,Q8WUD6,Q9H583,Q9NP72,Q9NUQ7,Q9NVH2,Q9NZJ7,Q9Y619,Q9Y6D5,Q9Y6D6"
Complex_678,"P20339,P56937,Q8WUD6,Q9H583,Q9Y619"
Complex_679,"O96008,P22695,Q9NP72,Q9NUQ7"
Complex_680,"P06493,P12268,P24941"
Complex_681,"P06493,P24941,Q13309"
Complex_682,"Q09028,Q13330,Q16576,Q8WXI9"
Complex_683,"O00303,O15371,O15372,O75821,P55884,P60228,Q04637,Q13347,Q14152,Q7L2H7,Q99613,Q9UBQ5,Q9Y262"
Complex_684,"O75821,O75822,P55884,Q13347"
Complex_685,"O75695,P35613,Q96CS3"
Complex_686,"P35613,Q96CS3"
Complex_687,"Q13084,Q13405,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_688,"P13804,Q13423,Q96CS3"
Complex_689,"P49755,Q13445"
Complex_690,"O60783,P51398,P82650,P82663,P82664,P82673,P82675,P82912,P82914,P82921,P82932,P82933,Q13310,Q6PKG0,Q92552,Q92665,Q96EL2,Q96EY7,Q9BQ48,Q9BYC8,Q9BYN8,Q9Y291,Q9Y2R9,Q9Y399,Q9Y3D5,Q9Y3D9,Q9Y676"
Complex_691,"P62995,Q13310,Q9NUD5"
Complex_692,"Q4G0J3,Q7L2J0"
Complex_693,"O75127,Q96KR1"
Complex_694,"P15880,P62241,Q13601,Q13895"
Complex_695,"P06748,Q13610"
Complex_696,"P61201,Q7L5N1,Q9UNS2"
Complex_697,"P61201,Q7L5N1,Q92905,Q9UNS2"
Complex_698,"Q92905,Q9BTV4"
Complex_699,"Q13823,Q9BYG3"
Complex_700,"Q13868,Q15024,Q96B26,Q9NQT5"
Complex_701,"P23396,Q13601,Q13895,Q2NL82,Q5JTH9,Q96GA3,Q9H2U1,Q9NVP1,Q9Y4C8"
Complex_702,"P78316,Q9BVI4"
Complex_703,"O95292,Q14139,Q92575"
Complex_704,"Q14141,Q15019,Q16181,Q92599,Q9NVA2,Q9P0V9,Q9UHD8"
Complex_705,"Q14141,Q15019,Q16181,Q92599,Q9NVA2"
Complex_706,"O00303,O15372,O75821,Q13347,Q14152,Q7L2H7"
Complex_707,"Q13084,Q14197,Q9BYD3,Q9BZE1,Q9HD33,Q9NP92,Q9NYK5"
Complex_708,"P42025,Q13561,Q14203"
Complex_709,"O15121,O95563,Q8TC07"
Complex_710,"Q14254,Q9NP58"
Complex_711,"P46087,P46777,P61313,P62906,P62910,Q8IY81,Q9NW13"
Complex_712,"O76021,P61254,P78362,Q99459"
Complex_713,"Q9BZJ0,Q9HCS7"
Complex_714,"P46777,Q9HCS7"
Complex_715,"Q99459,Q9ULR0"
Complex_716,"P78362,Q13573"
Complex_717,"Q14657,Q9NPF4"
Complex_718,"Q14683,Q9BRK5"
Complex_719,"P50914,Q14684"
Complex_720,"P36873,Q12905"
Complex_721,"O43291,Q8NF37,Q9Y6I9"
Complex_722,"Q14691,Q9BRX5"
Complex_723,"Q14839,Q16576,Q8WXI9"
Complex_724,"O95292,Q9BRK5,Q9Y282"
Complex_725,"O60244,O75448,Q15648,Q93074,Q9NPJ6,Q9NVC6,Q9ULK4"
Complex_726,"O60927,Q15435,Q9GZT8"
Complex_727,"P55072,Q9BZE9"
Complex_728,"O75695,Q15003"
Complex_729,"O43402,Q15006,Q5J8M3,Q5UCC4,Q8N4V1,Q8N766,Q9NPA0,Q9P0I2,Q9Y3B6"
Complex_730,"Q14141,Q15019"
Complex_731,"Q01780,Q06265,Q13868,Q15024,Q5RKV6,Q96B26,Q99547,Q9NPD3,Q9NQT4,Q9NQT5,Q9Y3B2"
Complex_732,"Q13868,Q9NPD3"
Complex_733,"Q15029,Q96DI7,Q9BUQ8,Q9Y312,Q9Y5U2"
Complex_734,"P06748,P50914,Q15050"
Complex_735,"O14786,P33240"
Complex_736,"O00330,P08559,P11177"
Complex_737,"Q15334,Q9BYG5"
Complex_738,"P49755,Q15363"
Complex_739,"P07900,P08238,P08581,Q16543"
Complex_740,"P07900,P08238"
Complex_741,"P09661,Q15393"
Complex_742,"P06748,P50914,P62241,P62917,Q15397"
Complex_743,"P39023,P46777,P62277,P62913,Q15050,Q8IY81,Q8TDN6,Q9NVP1"
Complex_744,"O60684,O94992,Q6PKG0"
Complex_745,"Q00577,Q6ZN17"
Complex_746,"Q6ZN17,Q99575"
Complex_747,"P05455,Q99575"
Complex_748,"O14497,P51531,P51532,Q12824,Q15532,Q8NFD5,Q8TAQ2,Q92785,Q92922,Q92925,Q969G3,Q96GM5"
Complex_749,"Q15631,Q99598"
Complex_750,"O60282,P33176,Q07866,Q12840,Q9NSK0"
Complex_751,"Q15691,Q5VU43,Q99996"
Complex_752,"Q15691,Q9UPY8"
Complex_753,"O15400,Q15836,Q86Y82"
Complex_754,"Q14141,Q16181"
Complex_755,"O00231,O00232,O00487,O43242,P17980,P35998,P43686,P55036,P62191,P62195,P62333,Q13200,Q15008,Q99460,Q9UNM6"
Complex_756,"O00487,P43686,P62195,Q9BRP4"
Complex_757,"Q16540,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_758,"O14519,O94776,O95983,Q09028,Q13330,Q13547,Q14839,Q16576,Q86YP4,Q8WXI9,Q92769,Q9BTC8,Q9UBB5"
Complex_759,"O94776,Q09028,Q13330,Q16576,Q6ZSJ8,Q86YP4,Q9UBB5"
Complex_760,"Q09028,Q13547,Q14839,Q16576,Q4LE39,Q8WXI9,Q92769"
Complex_761,"O14929,Q13330"
Complex_762,"O43808,P61803,Q9ULK4,Q9Y2U8"
Complex_763,"P61803,Q9Y2U8"
Complex_764,"Q16626,Q96CW1"
Complex_765,"O75489,Q16718"
Complex_766,"P30519,Q15165"
Complex_767,"O14967,P11021,P12236,P27824,P35610,Q9BZF1"
Complex_768,"P12236,P35610"
Complex_769,"P11021,P62829"
Complex_770,"P15880,P22087,Q12905"
Complex_771,"P22087,Q12905"
Complex_772,"O00399,O75935,P42025,P47755,Q13561,Q9BTE1,Q9NZ32,Q9UJW0"
Complex_773,"Q13330,Q16576"
Complex_774,"P15880,Q13895,Q2NL82"
Complex_775,"O95602,Q9H9Y6"
Complex_776,"P08581,P10586,P98172,Q13308,Q13535,Q14118,Q8IZA0,Q8TBA6,Q8TCG1,Q93050,Q96ER9,Q9NP58,Q9NRK6,Q9NZ53"
Complex_777,"Q13535,Q8IZA0,Q93050,Q9ULH0"
Complex_778,"Q13535,Q9NZ53"
Complex_779,"Q3SXM5,Q9H4I3,Q9NQC3"
Complex_780,"P11021,P27824,P30154"
Complex_781,"A2RU67,O43292,P17301,P18031,P35610,P49792,P55011,Q6ZXV5,Q7Z2K6,Q8IW92,Q8IWT6,Q8IYS2,Q8N766,Q8NB49,Q8NHP6,Q8TC12,Q8WY22,Q96CP6,Q96PU8,Q96S66,Q9BU23,Q9GZY4,Q9H1E5,Q9H813,Q9UHQ9,Q9Y5Y0,Q9Y672"
Complex_782,"Q7Z2K6,Q8IYS2,Q8WY22,Q96CP6,Q9BU23,Q9UHQ9,Q9Y5Y0"
Complex_783,"Q8IWT6,Q8N766,Q8TC12,Q96S66"
Complex_784,"Q8IW92,Q9GZY4"
Complex_785,"Q96PU8,Q9H1E5"
Complex_786,"P15880,P22087,Q9BYG3"
Complex_787,"O94992,P50750"
Complex_788,"Q6VN20,Q7L5Y9,Q8IUR7,Q96S59,Q9H871"
Complex_789,"Q4U2R6,Q9BYD3,Q9HD33,Q9NP92,Q9NYK5"
Complex_790,"Q15532,Q92785,Q96GM5"
Complex_791,"O00231,O00487,O43242,P17980,P43686,P48556,P55036,P62191,P62195,P62333,Q13200,Q15008,Q9UNM6"
Complex_792,"O00231,O00232,O00487,O43242,Q15008,Q9UNM6"
Complex_793,"P17987,P40227,P49368,Q99832"
Complex_794,"O95721,P17987,P49368,Q99832"
Complex_795,"Q53HC9,Q9UID3"
Complex_796,"Q3SXM5,Q8N0U8"
Complex_797,"Q96N66,Q9BTV4"
Complex_798,"Q567U6,Q9H0A8,Q9UBI1"
Complex_799,"Q567U6,Q9UBI1"
Complex_800,"O75643,O95905,Q56P03,Q99459,Q9BUQ8,Q9Y312,Q9Y5U2"
Complex_801,"O75643,Q9BUQ8,Q9BZJ0"
Complex_802,"Q15006,Q5J8M3"
Complex_803,"P25786,Q5JS54,Q969U7"
Complex_804,"O00303,O15372,Q13347"
Complex_805,"P15880,Q13895"
Complex_806,"P35611,Q9UEY8"
Complex_807,"O14653,O43752,O60499,Q12981,Q96KC8,Q9HAV4,Q9UNK0"
Complex_808,"Q12981,Q70UQ0,Q9P2W9"
Complex_809,"Q70UQ0,Q9UEU0"
Complex_810,"Q15024,Q5RKV6,Q9NQT5"
Complex_811,"P06748,P50914,P62241,Q5SSJ5"
Complex_812,"P62241,Q5SSJ5"
Complex_813,"P26232,P35222"
Complex_814,"Q13555,Q13557"
Complex_815,"P15880,Q9BV38"
Complex_816,"Q7L576,Q8IZP0,Q92558,Q96F07,Q9NYB9,Q9Y2A7"
Complex_817,"P07099,P20340,Q16850"
Complex_818,"Q2TAA5,Q9BSJ8,Q9Y394"
Complex_819,"P07099,Q16850"
Complex_820,"O60749,Q9Y394"
