ComplexID,Subunits_UniProt_IDs
Complex_209,"A5YKK6,O00148,O00159,O00161,O00165,O00231,O00232,O00410,O00487,O00571,O00743,O00767,O14579,O14744,O14787,O14802,O14920,O14964,O14976,O14980,O15118,O15160,O15269,O15294,O15357,O15439,O43175,O43242,O43396,O43447,O43752,O43765,O60232,O60341,O60502,O60684,O60762,O60884,O75146,O75376,O75400,O75534,O75643,O75794,O75886,O94826,O94966,O94979,O95071,O95229,O95292,O95373,O95573,O95602,O95630,O95782,O95816,O95831,O95864,P00338,P00492,P00533,P02545,P02768,P02786,P02792,P04181,P04350,P04406,P04637,P04818,P04843,P04844,P04920,P05023,P05141,P05556,P06400,P06493,P06576,P06730,P06748,P07355,P07384,P07814,P07900,P08183,P08237,P08238,P08581,P08648,P08670,P08865,P10644,P10809,P10909,P11021,P11142,P11166,P11172,P11274,P11441,P11586,P11940,P12235,P12236,P12268,P13807,P13861,P14625,P14735,P14854,P14866,P14868,P15104,P15531,P15927,P16070,P16152,P16435,P16615,P17812,P17987,P18074,P18085,P19623,P20020,P20700,P21281,P21796,P22087,P22314,P22626,P22681,P22695,P23258,P24534,P25205,P25398,P25685,P25705,P25789,P26038,P27348,P27361,P27694,P27824,P28066,P28288,P29144,P29317,P29992,P30101,P30153,P30260,P30825,P30876,P31350,P31689,P31930,P31943,P31946,P32119,P33240,P33527,P33981,P34932,P35080,P35222,P35249,P35580,P35606,P35610,P35613,P35998,P36404,P36873,P37198,P37268,P38159,P38646,P39656,P40227,P40763,P40938,P40939,P42166,P42224,P42345,P42677,P43246,P43686,P45880,P46013,P46060,P46379,P46976,P46977,P47755,P47897,P48444,P48509,P48556,P48643,P49257,P49321,P49327,P49368,P49411,P49721,P49790,P49792,P49915,P50454,P50542,P50750,P50851,P50990,P50991,P51114,P51610,P51665,P51812,P52907,P53618,P53621,P53985,P54619,P54652,P54709,P54727,P54920,P55011,P55036,P55060,P55072,P55769,P55786,P55884,P56192,P56545,P56937,P57088,P57740,P60468,P60604,P60660,P60953,P61009,P61011,P61289,P61421,P61619,P61626,P61978,P61981,P62140,P62191,P62195,P62258,P62826,P62877,P62879,P63000,P63096,P63104,P63165,P63220,P63244,P63279,P68400,P78371,P84085,P84095,Q00325,Q00610,Q01650,Q01813,Q03135,Q04917,Q06124,Q06210,Q06323,Q06481,Q06830,Q07021,Q07065,Q07666,Q07812,Q08117,Q08209,Q08752,Q09028,Q09161,Q10567,Q12769,Q12846,Q12904,Q12931,Q12981,Q13042,Q13045,Q13126,Q13131,Q13185,Q13190,Q13200,Q13257,Q13263,Q13310,Q13347,Q13363,Q13416,Q13501,Q13535,Q13547,Q13618,Q13625,Q14103,Q14149,Q14152,Q14155,Q14203,Q14204,Q14258,Q14318,Q14651,Q14677,Q14739,Q14839,Q14974,Q15021,Q15046,Q15084,Q15154,Q15286,Q15366,Q15369,Q15370,Q15386,Q15392,Q15436,Q15554,Q15751,Q15758,Q16186,Q16543,Q16576,Q16625,Q16629,Q16864,Q3ZCQ8,Q53GQ0,Q5JTH9,Q5SRE5,Q5ST30,Q5VTR2,Q658P3,Q6IAA8,Q6NZI2,Q6P1J9,Q6P2Q9,Q6P3X3,Q6PJG6,Q6UXN9,Q6Y7W6,Q709C8,Q7L1Q6,Q7L2H7,Q7Z3B4,Q7Z434,Q7Z5G4,Q7Z6Z7,Q7Z7H5,Q86TM6,Q86XI2,Q86Y56,Q86Y82,Q8IV08,Q8IXI1,Q8IXI2,Q8IZ83,Q8N163,Q8N1F7,Q8N6R0,Q8N766,Q8NBM4,Q8NE01,Q8NFH3,Q8NFH4,Q8NI27,Q8TAT6,Q8TC07,Q8TCG1,Q8TCT9,Q8TEX9,Q8WTV0,Q8WU90,Q8WUM0,Q8WVC6,Q8WVX9,Q92530,Q92538,Q92542,Q92598,Q92616,Q92621,Q92769,Q92900,Q92905,Q92945,Q92973,Q93008,Q969V3,Q969V5,Q96A65,Q96AG4,Q96AX1,Q96CS3,Q96EE3,Q96EY5,Q96FZ7,Q96HE7,Q96J01,Q96JB5,Q96QD8,Q96QK1,Q96RL7,Q96RT1,Q96S55,Q96SB8,Q96T76,Q99436,Q99471,Q99496,Q99567,Q99570,Q99576,Q99613,Q99720,Q99733,Q99808,Q99816,Q99832,Q99962,Q9BPX3,Q9BSJ8,Q9BTU6,Q9BTW9,Q9BTX1,Q9BUF5,Q9BV40,Q9BV68,Q9BVK6,Q9BVT8,Q9BW27,Q9BXW9,Q9BZX2,Q9C0H2,Q9H0A0,Q9H0D6,Q9H1A4,Q9H3U1,Q9H4A3,Q9H4L4,Q9H583,Q9HAV0,Q9HAV4,Q9HB71,Q9HCN4,Q9HD20,Q9NPF0,Q9NQC3,Q9NR09,Q9NR28,Q9NR50,Q9NRG9,Q9NRR5,Q9NRW7,Q9NS93,Q9NTJ3,Q9NU22,Q9NUM4,Q9NV96,Q9NVH2,Q9NVI1,Q9NW08,Q9NX47,Q9NXF1,Q9NZ01,Q9NZJ4,Q9P0L0,Q9P2J5,Q9UBM7,Q9UBQ5,Q9UFC0,Q9UG63,Q9UGP8,Q9UHD2,Q9UHQ9,Q9UI12,Q9UIQ6,Q9UJX2,Q9UJX3,Q9UJX6,Q9UKN8,Q9UKV5,Q9ULT8,Q9ULV4,Q9UM00,Q9UMS4,Q9UMX0,Q9UN37,Q9UNE7,Q9UNF1,Q9UNK0,Q9UNM6,Q9UNS2,Q9UNX4,Q9UP95,Q9UPN7,Q9UPU5,Q9UQN3,Q9Y263,Q9Y277,Q9Y282,Q9Y285,Q9Y287,Q9Y295,Q9Y2L1,Q9Y2X3,Q9Y2Z0,Q9Y312,Q9Y3E5,Q9Y3I0,Q9Y3S1,Q9Y487,Q9Y4C2,Q9Y4R8,Q9Y4W2,Q9Y5K5,Q9Y5M8,Q9Y678,Q9Y6M5,O00217,O00483,O14548,O14561,O14949,O43181,O43674,O43676,O43678,O43920,O75251,O75306,O75380,O75438,O75489,O95168,O95169,O95298,O95299,O96000,P00403,P03915,P07919,P08574,P09669,P10606,P13073,P13804,P14927,P15954,P17568,P19404,P20674,P28331,P38117,P47985,P49821,P51970,Q02127,Q16718,Q7KZN9,Q86Y39,Q9BU61,Q9NX14,Q9P0J0,Q9UDW1,Q9UI09,Q9Y6M9,O14521,P09622,P18859,P21912,P31040,P36542,P48047,Q16134,Q99643,O14981,O15397,O43264,O43301,O60645,O75155,O94874,O94906,P83436,Q08AM6,Q13395,Q13505,Q14746,Q29RF7,Q5VYK3,Q6AI08,Q6NUK1,Q6NXR4,Q6P9B9,Q92797,Q96A26,Q96JB2,Q96JG6,Q96KP1,Q96MW5,Q9BUQ8,Q9C0E2,Q9NV70,Q9UBI1,Q9UFG5,Q9UI26,Q9UIA9,Q9UID3,Q9UP83,O00186,O14662,O15400,O95721,P11233,P33176,P46459,P51153,P51809,P61026,P61106,P61764,Q13277,Q14573,Q15833,Q8TAG9,Q8WVM8,Q96AJ9,Q9H2M9,Q9NYM9,Q9UI14,Q9UPT5,O75947,O75964,P30049,Q96IX5,O00592,P11117,P17301,P18433,P23229,P23470,P26006,P43121,P50443,P51798,P56199,Q08722,Q12913,Q13740,Q14108,Q14118,Q15262,Q16363,Q4KMQ2,Q7Z3C6,Q8IWT6,Q8IZA0,Q8TCT8,Q93050,Q9BXP2,Q9P2B2,Q9Y6M7,O43592,P43487,P52292,Q8NFH5,Q9UKX7,Q9Y5L0,O43172,P35637,P35658,P52298,P62875,Q6UN15,Q8TEM1,Q9P2I0,Q9UKF6,P24539,O95182,P56556,Q13242,Q8TEQ6,Q9BVL2,Q9UHI6,Q9Y6D6,P03905,Q9Y375,P19387,Q13641,Q9BZJ0,Q9HCS7,O00471,O43156,O60763,P10586,Q13509,Q6YHU6,Q86VR2,Q8NB49,Q8WTW3,Q9Y2V7,O95297,P07942,P17931,Q15907,Q6UVK1,Q9Y639,Q9Y6X5,O43395,O95777,P62310,P62312,P62314,Q15020,Q86TB9,Q96DI7,Q9Y333,O95167,Q9BQ95,Q9H845,Q9P032,Q01081,Q13769,P21359,P42356,Q15058,Q9NRY5,O43819,O75880,O94822,Q7Z2K6,Q7Z3U7,P56134,P56385,Q8IV48,P24941,P49674,P63151,Q9BVC4,P07237,P27797,Q07954,Q13438,Q15185,Q9UBS4,Q9BQA1,O43615,O96008,P62072,Q8N4H5,Q8N4Q1,Q96B49,Q96DA6,Q96NB2,Q9BVV7,Q9H9B4,Q9NS69,Q9Y3D7,Q9Y584,Q9Y5J7,P49748,Q13423,Q9GZY4,O95757,P34931,O43402,Q99614,Q9NZL4,Q9Y265,Q96ST3,O60925,P27708,P43307,Q13188,Q9NRL3,Q9UHV9,Q15388,O75446,Q13330,P55735,O60830,Q9BWM7,Q9Y5J6,Q02218,P49755,P61923,Q3ZAQ7,Q9Y3B3,Q9NYB0,Q13033,Q9Y3A3,P78347,Q14687,Q9UBW7,Q9UKL0,P06756,P11717,Q92643,Q969N2,Q96S52,Q9H490,P18031,P55209,P06213,P61964,P23284,P58546,Q9H7L9,Q9H0U6,Q9Y230,P98172,Q9UHA4,Q8IZH2,Q9Y4Z0,Q4LE39,Q9NRZ9,P78527,Q96G23,P21926,Q96CS2,O95347,P42695,Q15003,Q9UJX4,Q9Y315,Q14139,Q9P0K7,O15116,Q8WWY3,P50402,Q9BTC0,O75787,Q15904,Q8IYS2,P07437,P17858,P48449,Q15738,Q6VY07,O43292,Q5J8M3,Q9UBB9,Q15526,Q9P015,P53701,Q15047,Q15836,Q969P0,Q9Y320,Q9NPL8,P26232,P35221,P19022,Q96SU4,Q96TC7,Q92575,P13591,Q8NBT2,Q9HBM1,P08107,P14406,Q9H410,Q9Y618,Q9BXB4,Q99747,Q99523,Q9HCN8,P78310,Q969M3,O75410,Q96KC8,Q13308,Q9UIW2,O14786,P25788,Q86XL3,Q9H2J7,Q9BQE4,Q5T8D3"
Complex_210,"A2RRP1,O43264,P54920,Q12981,Q8WU76,Q8WVM8,Q9NZ43,Q9P2W9,Q9UFG5,O14653,O15155,P53621,Q13190,Q92538,Q9NYM9,P46459"
Complex_211,"O15260,P49257"
Complex_212,"O43402,P13073,Q15006,Q5J8M3,Q5UCC4,Q8N4V1,Q8N766,Q9BV81,Q9NPA0,Q9P0I2,Q9Y3B6,P60604,O95167,Q16625,Q5HYI7,Q6UW68"
Complex_213,"O43681,O43765,P11142,P11441,P46379,P60468,Q7L5D6"
Complex_214,"Q8NI60,Q96D53,Q9Y2Z9"
Complex_215,"O00268,P49848,Q12962,Q15542,Q9H0E3,Q9Y4A5,P21359"
Complex_216,"O00330,P08559,P10515,P11177"
Complex_217,"P11021,P23284,P30101,P35613,Q96EL3"
Complex_218,"P40939,P55084,Q9H845"
Complex_219,"O14981,P08574,P11172,P27708,Q02127"
Complex_220,"O14735,O95674"
Complex_221,"O60762,P04843,P04844,P39656,P46977,P61803,Q8TCJ2,Q9P2X0,P61619,Q13724,Q9H0U3"
Complex_222,"O15400,O43615,O43819,P11441,P23284"
Complex_223,"O75143,Q8TDY2"
Complex_224,"O60573,P06730"
Complex_225,"Q14318,Q9P035"
Complex_226,"P11717,Q99523"
Complex_227,"P40692,Q9BXW9,Q9NVI1"
Complex_228,"O43752,O94766,Q86Y56,Q99442,Q9Y2U8,Q86VR2"
Complex_229,"O94874,P35613,Q96HY6"
Complex_230,"P06493,P12268,P24941,O95292"
Complex_231,"O15400,O43752,O75150,O95721,P51809,Q13190,Q53HC9,Q5VTR2,Q6NZI2,Q86Y82,Q96A65,Q9HBM1,Q9NRL3,Q9NV70,Q9P2W9,Q9UID3"
Complex_232,"O96005,Q9Y282"
Complex_233,"Q9UBF2,Q9Y678"
Complex_234,"O00165,P13591,Q86VR2"
Complex_235,"O14975,O15228,O15258,O43808,O95159,O95297,P04920,P18031,P28288,P43007,P43304,P55084,P98172,Q53EU6,Q658P3,Q8IW92,Q8IWT6,Q8N2K0,Q8N5K1,Q8NBJ4,Q8NBX0,Q8NC56,Q8TB61,Q8TBA6,Q969V5,Q9BTV4,Q9BTX1,Q9C0E8,Q9NRG9,Q9NRK6,Q9NRW7,Q9NWS8,Q9P0L0"
Complex_236,"O60476,O75976,P04439,P61769,Q16625,Q68D91,Q6UW68,Q6ZRP7,Q86X29,Q8NBM8,Q8WUD6,Q9C0E8,Q9H3K2,Q9NX62,Q9NZ53"
Complex_237,"P04350,P11021,Q13509"
Complex_238,"O00165,O15127,Q70UQ0,Q7Z2K6,Q8N0U8,Q8TB61,Q96TC7,Q9GZM5,Q9UDW1"
Complex_239,"P43304,Q9BTV4,Q9H6H4,Q9NPA0"
Complex_240,"A2RU67,O14949,O15121,O15270,O95167,Q6UW68,Q6ZXV5,Q86X29,Q86Y56,Q8IYS2,Q8N5K1,Q8TB61,Q8TC12,Q92990,Q96N66,Q9H490,Q9NRK6,Q9NZJ7,Q9Y2U8"
Complex_241,"O95292,Q9BRK5,Q9Y282"
Complex_242,"O14967,P11021,P12236,P27824,P35610,Q9BZF1"
Complex_243,"P08581,P10586,P98172,Q13308,Q13535,Q14118,Q8IZA0,Q8TBA6,Q8TCG1,Q93050,Q96ER9,Q9NP58,Q9NRK6,Q9NZ53"
Complex_244,"O95347,O95373,P11142,P16615,P50851,Q12981,Q6IBW4,Q6NXT6,Q7Z4R8,Q86XI2,Q8NEW0,Q96RQ1,Q9BVT8,Q9NVH1,Q9NWS8,Q9Y277,Q9Y6C9"
Complex_245,"O75915,P04920,P13591,P24539,Q08722,Q6UWP7,Q86VR2,Q99442,Q9NWS8,Q9Y375"
Complex_246,"P55084,P98194,Q658P3,Q7Z5G4,Q9NV70,Q9Y276"
Complex_247,"O75063,O95159,O95292,O95347,Q16625,Q6ZXV5,Q86X29,Q8NC56,Q9H0B6,Q9NVH1,Q9Y2U8"
Complex_248,"P24539,Q5T160,Q9BYD3,Q9BZE1"
Complex_249,"A2RU67,Q9BVT8,Q9H1E5,Q9Y6D5,Q9Y6D6,Q9Y6M5"
Complex_250,"O43292,O43402,O75915,Q14118,Q15738,Q6ZXV5,Q7Z2K6,Q7Z7H5,Q86X29,Q8IWT6,Q8IYS2,Q8NBN3,Q8TB61,Q8TC12,Q8WY22,Q96CP6,Q96N66,Q9BU23,Q9C0E8,Q9H813,Q9NV96,Q9NX62,Q9Y2U8,Q9Y320"
Complex_251,"P98172,Q969X5,P29317"
Complex_252,"Q12981,Q6P4E1,Q8NBJ4,Q96CP6,Q96HY6,Q9NX47"
Complex_253,"Q96S66,Q9NV96"
Complex_254,"O43292,O43402,Q5UCC4,Q86X29,Q96CP6,Q99442,Q9BVT8,Q9Y2H6"
Complex_255,"Q96T76,Q9Y3D0"
Complex_256,"O15270,O75063,Q8N766,Q96D53,Q96DA6,Q9NPA0,Q9UH62,Q9Y5L0"
Complex_257,"O14949,O96008,Q9NVH1"
Complex_258,"P49755,P54709,Q15006,Q9NPA0"
Complex_259,"O43402,O95070,P61803,Q5HYI7,Q9BQ95,Q9H490,Q9Y3E5"
Complex_260,"Q15006,Q9HCN8,Q9P0I2"
Complex_261,"O95229,Q13033,Q9NRL3"
Complex_262,"O14981,O15397,O75155,O95373,P05556,P21359,Q6PJG6,Q7Z3U7,Q86VS8,Q9BPX3,Q9BW27,Q9BXW9,Q9C0E2,Q9H583,Q9NX62,Q9UEU0,Q9UI26,Q9UJC3"
Complex_263,"Q86SF2,Q8NEW0,Q92643,Q96N66,Q9H490"
Complex_264,"Q99496,Q9H9B1"
Complex_265,"P62877,Q13618,Q99627"
Complex_266,"P06493,P12004"
Complex_267,"Q6I9Y2,Q8NI27,Q96FV9"
Complex_268,"O00303,O15371,O15372,O75821,P55884,P60228,Q13347,Q14152,Q7L2H7,Q99613,Q9BSF4,Q9UBQ5,Q9Y262"
Complex_269,"O75381,P50542"
Complex_270,"O60749,Q13596"
Complex_271,"O60563,O60885,O94992,P50750,Q9UHB7"
Complex_272,"P42566,Q9UBC2,Q9NZM3"
Complex_273,"P15735,P46019,P46020,Q93100"
Complex_274,"P24534,P26641,P29692,P68104,Q05639,P26640"
Complex_275,"P30260,Q13042,Q13257,Q9Y6D9"
Complex_276,"O60568,P30260,Q13042,Q8NHZ8,Q9H1A4,Q9H9B1,Q9UJX4,Q9UJX5,Q9UJX6,Q9UJX2,Q9UJX3"
Complex_277,"P47755,P47756,P52907,Q9Y3C0"
Complex_278,"Q12768,Q2M389,Q9Y3C0,Q9Y5K6"
Complex_279,"Q14141,Q15019,Q16181,Q92599,Q9NVA2,Q9P0V9,Q9UHD8,Q9NTI5"
Complex_280,"O60216,Q14683,Q8N3U4,Q9UQE7"
Complex_281,"Q15311,Q96D71"
Complex_282,"P35611,Q9UEY8"
Complex_283,"Q99961,Q99962"
Complex_284,"Q9H0E9,Q9NV56,Q9UBU8"
Complex_285,"P20290,Q96K17"
Complex_286,"O00273,O76075,P42574"
Complex_287,"O15143,O15144,O15145,O15511,P59998,P61158,P61160,Q92747,Q9BPX5"
Complex_288,"O15212,O60925,P61758,Q99471,Q9NQP4,Q9UHV9"
Complex_289,"O75792,Q5TBB1,Q8TDP1"
Complex_290,"P05109,P06702"
Complex_291,"P12273,P25311"
Complex_292,"P49354,P53609"
Complex_293,"P55039,Q9H446"
Complex_294,"Q01658,Q14919"
Complex_295,"Q96S44,Q9NPF4,Q9Y3C4"
Complex_296,"Q99470,Q9HCN8,Q9UBS4"
Complex_297,"Q15691,Q9UPY8"
Complex_298,"Q06323,Q9UL46"
Complex_299,"P56545,Q13363"
Complex_300,"Q14657,Q9BXV9,Q9NPF4"
Complex_301,"Q15084,Q15293,Q9HCN8"
Complex_302,"P54619,Q9Y478"
Complex_303,"P53597,Q9P2R7"
Complex_304,"O00217,O14561,O43181,O43674,O43676,O43678,O43920,O75251,O75306,O75380,O75438,O75489,O75964,O95168,O95169,O95182,O95298,O95299,O96000,P03915,P06576,P07919,P17568,P19404,P28331,P36542,P47985,P48047,P49821,P51970,P56556,Q16718,Q9NX14,Q9P0J0,Q9UI09,Q9Y375,Q9Y6M9,O14949,Q9Y512,O95167,Q13555,Q7Z5K2,Q9BQ95,Q9H845,O00483,P09669,Q96IX5"
Complex_305,"P05386,P05387,P05388,P08621,P09012,P09651,P11940,P15880,P18077,P18124,P18621,P22626,P26373,P26599,P30050,P31943,P32969,P35268,P35658,P36578,P38159,P39023,P40429,P42677,P42766,P46776,P46777,P46778,P47914,P49207,P50914,P51991,P52272,P61313,P61353,P61513,P62241,P62244,P62266,P62277,P62280,P62304,P62318,P62701,P62750,P62753,P62829,P62861,P62888,P62899,P62906,P62910,P62913,P62917,P83731,P84098,Q02543,Q02878,Q07020,Q07955,Q08211,Q09161,Q14103,Q15029,Q15366,Q8NFH5,Q92900,Q99567,Q9BUJ2,Q9Y3U8,O00567,O76021,P06748,P11387,P19338,P27635,P37108,P46779,P46781,P62424,P62841,P83881,Q12905,Q12906,Q13610,Q6P3W7,Q8TDN6,Q92522,Q99848,Q9BQG0,Q9BVP2,Q9NR30,Q9NW13,O00541,P05198,P20042,P46087,P49458,P52298,P56537,P61247,Q6DKI1,Q9BYG3,Q9BZE4,Q9UHB9,Q9UKD2,Q9Y3B7,Q14684,Q15050,Q9Y221,O43815,O75170,P36873,P62136,Q13362,Q14BN4,Q9BRV8,Q9BQ67,O95793,P82664,Q15269,Q9UMS4,P31946,P62140,P15170,Q01780,Q13823,Q15397,Q8IY81,Q8TDD1,Q8WTT2,Q96GQ7,Q9NVN8,Q9NVU7,Q9UNQ2,P49770,Q99575,Q06323,Q13426,Q9H074,O00232,O75683,P42696,P46013,Q14690,Q9H0A0,Q9NVP1,Q9NY93,Q9NZM5,Q9Y3B9,O43159,O75817,Q1ED39,Q5SSJ5,Q5T3I0,Q8N5L8,Q96ME7,Q9H8H2,Q9NQ55,Q9NWT1,Q9Y3C1,Q14692,Q14146,Q5T280,Q9BRT6,Q9H7E9,Q9NUL3,Q9P2K5,Q9Y2R4,P63173,Q9BYD1,P22087,Q2NL82,Q5JTH9,Q9BVI4,Q9GZL7,Q9Y2P8,Q9Y2X3,Q12788,Q7Z2T5,Q8NI36,Q9GZR7,Q9P287,Q9UNX4,Q9BRJ6,Q9HCE1,O75127,O75569,P07910,Q03701,Q15633,Q7L2E3,Q99459,Q9P031,Q9UPY3,Q9NY12,O15226,P35251,Q7Z2W4,Q96GC5,Q9H814,Q99733,Q969E8,Q4G0J3,P62847,O60832,Q13601,Q14566,Q9BWF3,Q9UHK0,O43660,O75934,O43143,P17844,Q92499,Q92841,P62306,P52597,P42285,Q12789,P09874,P62805"
Complex_306,"O00268,O14686,O15047,O15294,P49848,P51610,Q15291,Q15545,Q6ZW49,Q9C005,Q9P0U4,Q9UBL3,Q9ULM3,P62136,Q96ST3,O60568,Q5VTR2,P61964,Q12888,P36873"
Complex_307,"O43324,P07814,P14868,P41252,P47897,P54136,P56192,Q12904,Q13155,Q15046,Q9P2J5,P54577"
Complex_308,"O15020,P11277,Q01082,Q13813"
Complex_309,"P13861,P17612,Q99996"
Complex_310,"O14893,P38159,P57678,P62318,Q16637,Q8WXD5,Q9H840,Q9NWZ8,Q9UHI6,Q9Y3F4,P09012"
Complex_311,"O75477,O94905"
Complex_312,"Q01780,Q06265,Q13868,Q15024,Q5RKV6,Q92900,Q96B26,Q9NPD3,Q9NQT4,Q9NQT5,Q9Y3B2,Q99547,Q9H074"
Complex_313,"A5YKK6,P06730,Q92600,Q9C0C2,Q9H9A5,Q9NZN8,Q9UIV1"
Complex_314,"P11940,Q13310"
Complex_315,"P35249,P40937,P40938,P49736,Q13535,P35250"
Complex_316,"P78362,Q14498,Q9UMS4"
Complex_317,"O75431,Q16891,Q9NX63,Q9Y512"
Complex_318,"Q5HYI7,Q9Y512"
Complex_319,"O60568,Q8NBJ5"
Complex_320,"P62841,Q12789,Q14137,Q9Y5Q9,Q9UKN8"
Complex_321,"O00330,P10515"
Complex_322,"P40938,Q00577"
Complex_323,"O43172,O75643,O94906,Q15029,Q6P2Q9"
Complex_324,"A2RRP1,Q9NZ43,Q9P2W9"
Complex_325,"Q93050,Q9Y487"
Complex_326,"P55735,P57740,Q8NFH3"
Complex_327,"Q15691,Q5VU43,Q99996"
Complex_328,"O95602,Q9H9Y6"
Complex_329,"O43402,O43674,O43676,O95168,O95169,O95182,P03915,Q658P3,Q6ZXV5,Q92990,Q96S52,Q9BW27,Q9NPA0,Q9NZJ4,Q9P0I2,Q9Y6M9"
Complex_330,"P62917,Q7Z2W4,Q9BYG3"
Complex_331,"Q8IZL8,Q9BV38,Q9H4L4,Q9NXF1"
Complex_332,"P33993,Q6IN84"
Complex_333,"P18124,P26373,P40429,P42696,P46087,P62910,Q02543,Q15397,Q99848,Q9BRJ6,Q9Y221"
Complex_334,"Q96L91,Q9Y4A5"
Complex_335,"O15084,O75170"
Complex_336,"O43707,P12814"
Complex_337,"O00203,O14617,Q92572"
Complex_338,"O14818,O95456,P20618,P25786,P25787,P25788,P25789,P28066,P28070,P28072,P28074,P49720,P49721,P60900,Q969U7,Q99436,Q9Y244"
Complex_339,"Q8WUW1,Q92558,Q9NYB9"
Complex_340,"P37198,Q7Z3B4,Q9BVL2"
Complex_341,"P09884,P49642,P49643,Q14181"
Complex_342,"Q13045,Q9Y608"
Complex_343,"P18615,Q8IXH7,Q8WX92,Q9H3P2"
Complex_344,"O75530,Q15022,Q15910"
Complex_345,"Q969J3,Q96GS4"
Complex_346,"Q13619,Q92466"
Complex_347,"Q7L576,Q9Y2A7"
Complex_348,"O14744,Q9BQA1"
Complex_349,"O14936,Q12959"
Complex_350,"P06730,P11940,P62753,Q7Z434"
Complex_351,"O94776,O95983,Q09028,Q13547,Q15029,Q16576,Q92769,Q9P2I0,Q13330,Q04726"
Complex_352,"P05198,P20042,P41091,P49770,Q13144,Q14232,Q9NR50,Q9UI10,Q12931"
Complex_353,"O75116,Q13464"
Complex_354,"P45973,Q13185"
Complex_355,"P34897,P46736,Q15018,Q9NWV8,Q9NXR7"
Complex_356,"Q15042,Q9H2M9"
Complex_357,"O75643,Q15007,Q15029"
Complex_358,"Q8IY18,Q8WV22,Q96MG7,Q96SB8,Q99459,Q9NXX6,Q99523"
Complex_359,"O14777,Q8NBT2,Q9BZD4,Q9HBM1"
Complex_360,"Q9NR09,Q9NR28"
Complex_361,"P40222,Q9NUQ3"
Complex_362,"O43432,P06730,P17980,P51648"
Complex_363,"O75643,O94906,O95400,P16383,P62314,P62316,Q15029,Q56P03,Q6P2Q9,Q96DI7,Q9BUQ8,Q9Y312,Q8WWY3,Q9Y5U2,O95905,Q8N2G8,Q99459"
Complex_364,"O95825,Q6ZMI0"
Complex_365,"Q658Y4,Q9BZH6,Q9HAS0"
Complex_366,"O60563,O60885,P50750"
Complex_367,"P60842,Q04637"
Complex_368,"O75410,Q14008"
Complex_369,"O75970,Q8N3R9"
Complex_370,"O14802,O15160,O15318,O15514,P05423,P19387,P27708,P30876,P36954,P62487,P62875,Q9H1D9,Q9NVU0,Q9NW08,Q9UPN9,P24928,Q8IXW5,Q9Y2S0,Q9BUI4,P19388,P35269"
Complex_371,"Q05048,Q12996,Q9H0L4,P33240"
Complex_372,"O60282,P33176,Q07866,Q12840,Q9H0B6,Q9NSK0"
Complex_373,"O14974,P62140"
Complex_374,"P60842,Q04637,Q14240"
Complex_375,"P17987,P40227,P48643,P49368,P50990,P50991,P60510,P62136,P78318,P78371,Q04206,Q99832,Q9NY27,O14530,Q13371,Q9H2J4,Q04726,O60763,O96019,P27708"
Complex_376,"P49756,Q15428,Q99459,Q9UQ35,O75400"
Complex_377,"O14579,P35606,P48444,P53618,P53621,P61923,Q9Y678"
Complex_378,"P05165,P05166"
Complex_379,"Q14141,Q15019,Q16181,Q99719,Q9NVA2"
Complex_380,"O94979,P55735"
Complex_381,"Q92599,Q99719"
Complex_382,"O14964,O75886,Q92783"
Complex_383,"Q96NB3,Q9UNP9,Q9HCS7"
Complex_384,"Q13555,Q13557"
Complex_385,"O43617,Q8IUR0,Q96Q05,Q9UL33,Q9Y296"
Complex_386,"O75150,Q5VTR2"
Complex_387,"P10619,P16278"
Complex_388,"Q12874,Q15428,Q15459"
Complex_389,"Q04206,Q15653,O00221"
Complex_390,"O14497,P51531,P51532,Q12824,Q15532,Q8NFD5,Q8TAQ2,Q92785,Q92922,Q92925,Q969G3,Q96GM5,Q96EB6,O96019,P11387,Q96KG9,Q15393,Q15459,O95619"
Complex_391,"P08865,P15880,P18621,P23396,P25398,P27635,P39019,P42766,P46776,P46781,P46783,P60866,P61247,P62081,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62750,P62753,P62829,P62847,P62851,P62857,P62979,P63220,P82675,P82932,P82933,Q02878,Q15029,Q6DKI1,Q99729,Q9Y2R9,Q9Y3D5,P46782,P83731,P62841,O43390,O75533,O95793,P67809,Q13601,Q15427,Q2NL82,Q5JTH9,Q6P158,Q8N9T8,Q8TBF4,Q96GA3,Q9H0A0,Q9NVP1,O15235,P05388,Q13895,Q9H2U1,Q9Y4C8,Q9BV38"
Complex_392,"O75533,P62304,P62316,P62318,P67809,Q13435,Q15393,Q15427,Q8TBF4,Q9Y3B4,O43719,P09661,Q12874,Q15459,Q7RTV0,Q7L014,P08579"
Complex_393,"P12956,P13010"
Complex_394,"P13010,Q08211,Q12905,Q12906"
Complex_395,"Q7L5Y9,Q8IUR7,Q96S59,Q9H7D7,Q9H871,Q9NWU2,Q9UL63,Q6VN20,P62699"
Complex_396,"O75369,P21333"
Complex_397,"P09651,P15880,P62979"
Complex_398,"Q15369,Q15370"
Complex_399,"O43583,Q9ULC4"
Complex_400,"O43617,Q86SZ2,Q9Y296,Q9Y5R8"
Complex_401,"O15116,P62310,P62312,Q9Y333,Q9Y4Z0,O95777,O43447"
